Name,Affiliation,Interests,Cited By,Profile URL
Saikat Giri,"Indian Institute of Technology, Guwahati",Operator Theory,16.0,https://scholar.google.com/citations?hl=en&user=jyze2swAAAAJ
Pranjali Singh,IIT Guwahati,"Artificial Intelligence, Machine Learning, Image Processing, Computer Vision",16.0,https://scholar.google.com/citations?hl=en&user=PFTM6mYAAAAJ
Monalisha Sarma,IIT Guwahati,Computational Chemistry,16.0,https://scholar.google.com/citations?hl=en&user=uUT0ul0AAAAJ
Indraneel debnath,IIT Guwahati,Chemistry,16.0,https://scholar.google.com/citations?hl=en&user=tRorNMUAAAAJ
Rajesh Kumar Jha,IIT Guwahati,"sweat sensor, sweat pH sensor, FET, TFT, nano sensor device fabrication and IOT",16.0,https://scholar.google.com/citations?hl=en&user=2jqUSl8AAAAJ
Dr. Dipankar Mondal,"Assistant Professor, IIT Guwahati","Quant Risk, Portfolio Selection, Performance Measurement, Downside Risk, Data Analytics",15.0,https://scholar.google.com/citations?hl=en&user=HjcHY78AAAAJ
Arman Mohaddin Nadaf,IIT Guwahati,"Flow boiling, Two phase flow instabilities, Loop heat pipes",15.0,https://scholar.google.com/citations?hl=en&user=oc6w5fcAAAAJ
Dhanasingh Murugan,Indian Institute of Technology Guwahati,,15.0,https://scholar.google.com/citations?hl=en&user=zFz_CoYAAAAJ
Paraj Ganchaudhuri,Prime Minister Research Fellow at Indian Institute of Technology Guwahati,"Drones, Control Systems, Optimization, Energy",15.0,https://scholar.google.com/citations?hl=en&user=HPxCOf4AAAAJ
Dinesh Ray,IIT Guwahati,Solid Mechanics and Design of Machine …,15.0,https://scholar.google.com/citations?hl=en&user=7VBpjCUAAAAJ
MRINAL KANTI DOLAI,IIT Guwahati,"Defect Engineering, Oxygen deficiency, Photocatalysis, Adsorption, Wastewater Treatment",15.0,https://scholar.google.com/citations?hl=en&user=cc4-iqEAAAAJ
Dr. Roushni Kumari,Indian Institute of Technology Guwahati (IITG),"Multiphase Flows, Mixing, Computational Fluid Dynamics, Advanced Measurement Techniques, Image",15.0,https://scholar.google.com/citations?hl=en&user=E4JxF_gAAAAJ
Lokesh sharma,Indian Institute of Technology Guwahati,"Quantum Photonics, Optics & Semiconductor devices",15.0,https://scholar.google.com/citations?hl=en&user=1BdBlf4AAAAJ
Mrigankadeep Bharadwaj,"Research Associate I, IIT Guwahati",… / Downconversion luminescence/ Laser …,15.0,https://scholar.google.com/citations?hl=en&user=i43PuVsAAAAJ
Pikesh Kumar,Indian Institute of Technology Guwahati,"Pyrolysis, Kinetics, Catalysis, Biochar, Hydrothermal liquefaction",15.0,https://scholar.google.com/citations?hl=en&user=5-k6PmQAAAAJ
Jumana Ishrat,"Indian Institute of Technology, Guwahati","Computational Chemistry, Materials Chemistry",15.0,https://scholar.google.com/citations?hl=en&user=pbAjsM8AAAAJ
Anmol Ramraika,IIT Guwahati,Computer Vision,14.0,https://scholar.google.com/citations?hl=en&user=c3f_o-IAAAAJ
Arti Omar Chakraborty,Indian Institute of Technology Guwahati,Finance,14.0,https://scholar.google.com/citations?hl=en&user=my-kJU0AAAAJ
IBANRISHISHA MAWA,"Department of Chemistry, IITG","Excited-States Processes, Computational Studies",14.0,https://scholar.google.com/citations?hl=en&user=uK6Uv_cAAAAJ
Siddharth Kumar,Indian Institute of Technology Guwahati,"Development Studies, Anthropology",14.0,https://scholar.google.com/citations?hl=en&user=pTitTCQAAAAJ
Ashok Kumar Gond,IIT Guwahati,"CFD, Supercritical fluids, Heat transfer",14.0,https://scholar.google.com/citations?hl=en&user=RqhhsuyA2z4C
Feba Francis,"Indian Institute of Technology, Guwahati","Antimicrobial peptides, Peptide-membrane interactions",14.0,https://scholar.google.com/citations?hl=en&user=FqeoPxEAAAAJ
Shwet Prasoon,IIT Guwahati,"Power electronics, Power quality",14.0,https://scholar.google.com/citations?hl=en&user=3YgwZswAAAAJ
Prattusha Khan,"Doctoral Researcher, IIT Guwahati","Molecular microbiology, Clinical microbiology",14.0,https://scholar.google.com/citations?hl=en&user=tPIi4uQAAAAJ
Pranjal Choudhury,Indian Institute of Technology Guwahati,"optical Imaging, super resolution microscopy, wavefront sensing, computer generated holography",14.0,https://scholar.google.com/citations?hl=en&user=xZM7s6gAAAAJ
Chanreingam L,IITG,Coordination chemistry,14.0,https://scholar.google.com/citations?hl=en&user=yXE88tsAAAAJ
Nibedita Nayak,"Indian Institute of Technology Guwahati, Assam","Condensed matter physics, Magnetism, Dielectric studies",14.0,https://scholar.google.com/citations?hl=en&user=b4RVx-kAAAAJ
Madan Mohan Mahana,Indian Institute of Technology Guwahati,"Quantum optics, Circuit QED, Hybrid quantum systems",14.0,https://scholar.google.com/citations?hl=en&user=BtxGwG0AAAAJ
Satyajit Singh,"Senior Research Fellow, IIT Guwahati",Organic Synthesis,14.0,https://scholar.google.com/citations?hl=en&user=pmFlV7YAAAAJ
Dr.Arulpandian Palanisamy,"Indian Institute of Technology, Guwahati","Metal Matrix Composites, Semi solid casting",14.0,https://scholar.google.com/citations?hl=en&user=HA8gFlEAAAAJ
Benny George Kenkireth,"Dept. of CSE, IIT Guwahati","Discrete Mathematics, Theoretical Computer Science",14.0,https://scholar.google.com/citations?hl=en&user=gU1DJisAAAAJ
Sanjana Das,"Indian Institute of Technology, Guwahati",Supramolecular Chemistry,14.0,https://scholar.google.com/citations?hl=en&user=8SpwndAAAAAJ
Tanveera Sarhadi,"Indian Institute of Technology, Guwahati","Organelles, mitochondria, protein aggregation, Parkinsons, yeast",14.0,https://scholar.google.com/citations?hl=en&user=ikl_KDMAAAAJ
Nayantara Kotoky,Indian Institute of Technology Guwahati,"Machine Learning, Information Retrieval",13.0,https://scholar.google.com/citations?hl=en&user=w0oowjgAAAAJ
Nabakumar Bhoi,"Assistant Library Information Officer (ALIO), IIT Guwahati","Library Automation, Best Practices in LIS, Information Literacy",13.0,https://scholar.google.com/citations?hl=en&user=DfupjUUAAAAJ
Kiran Mayawad,"Prime Minister Research Fellow (PMRF), IIT Guwahati","Nanofluidics, Microfluidics, Ion transport, Ion delivery",13.0,https://scholar.google.com/citations?hl=en&user=vkHiZKUAAAAJ
Vedant Phad,"Undergraduate, Indian Institute of Technology Guwahati",Computational Material Science,13.0,https://scholar.google.com/citations?hl=en&user=igWkJBc5e3IC
Pradipta Sarmah,IIT Guwahati,,13.0,https://scholar.google.com/citations?hl=en&user=HbVX7J8AAAAJ
Anjali Singh,Indian Institute of Technology Guwahati,"Applied Mathematics, Phase-Field Models, Numerical Analysis, Neural Networks, Deep Learning",13.0,https://scholar.google.com/citations?hl=en&user=5sq7smIAAAAJ
Amlan Ranjan Rayasingh,Indian Institute of Technology Guwahati,"Coordination chemistry Catalysis, Crystallography, Biophysical Chemistry, Sensing, DFT and Docking",13.0,https://scholar.google.com/citations?hl=en&user=7qKnjGwAAAAJ
Kevin Kago,IIT Guwahati,"Ethics, Logic",13.0,https://scholar.google.com/citations?hl=en&user=NFbNd0kAAAAJ
MSN Karthik,"Bachelor of Design, IIT Guwahati","Human Computer Interaction, Assistive Technologies",12.0,https://scholar.google.com/citations?hl=en&user=Ha5lZooAAAAJ
Ujwal Deep Kadiyam,"Indian Institute of Technology , Guwahati","Coding theory, Coding for distributed data storage, cryptography",12.0,https://scholar.google.com/citations?hl=en&user=IxDyNn8AAAAJ
Ranjit Chakma,IIT Guwahati,solid waste management,12.0,https://scholar.google.com/citations?hl=en&user=7QsyausAAAAJ
Shankhajyoti De,"Indian Institute of Technology, Guwahati","Deep Learning, Computer Vision, Time Series Analysis",12.0,https://scholar.google.com/citations?hl=en&user=Zb7YZOMAAAAJ
Partha Protim Bakal,Indian Institute of Technology Guwahati,"Adsorption, Biochar, hydrochar, Waste water treatment, Nanoparticles for water treatment",12.0,https://scholar.google.com/citations?hl=en&user=58EnzkgAAAAJ
Yashdeep Singh,IIT Guwahati,"Theoretical Computer Science, Graph Theory, Preference based Matchings",12.0,https://scholar.google.com/citations?hl=en&user=uT0pRkwAAAAJ
Suvam Sen,"Indian Institute of Technology, Guwahati",Biotechnology,12.0,https://scholar.google.com/citations?hl=en&user=IGX_57AAAAAJ
Ram Krishna,Indian Institute Of Technology Guwahati,,11.0,https://scholar.google.com/citations?hl=en&user=TkntJl8AAAAJ
Sai Krishna Kothapalli,IIT Guwahati,Cyber security,11.0,https://scholar.google.com/citations?hl=en&user=7b-9Ka8AAAAJ
SANGEETA DEKA,IIT Guwahati,Molecular Biology Neurospora crassa,11.0,https://scholar.google.com/citations?hl=en&user=xkW7c4UAAAAJ
NAVEEN KUMAR,IIT Guwahati,"Network Biology, Computational Biology, Bioinformatics, Systems Biology",11.0,https://scholar.google.com/citations?hl=en&user=t5GGsKsAAAAJ
Tithi Dwary,"Indian Institute of Technology Guwahati, India","Combinatorics, Discrete Mathematics",11.0,https://scholar.google.com/citations?hl=en&user=vn62yQcAAAAJ
RAHUL GOSWAMI,"Senior Research Fellow, Indian Institute of Technology, Guwahati","Imblanaced Data, Survival Analysis, Probabilistic Forecasting, Directional Forecasting",11.0,https://scholar.google.com/citations?hl=en&user=B6dE1nIAAAAJ
Arijit Mohanta,"Undergraduate Research Fellow, IIT Guwahati","Nanomaterials, Point-of-Care",11.0,https://scholar.google.com/citations?hl=en&user=4_930kcAAAAJ
Juana Hatwik,Indian Institute of Technology Guwahati,"Nutrition, Cancer, Health Sciences",11.0,https://scholar.google.com/citations?hl=en&user=2PIofmcAAAAJ
Sachin Dhyani,Research Scholat at IIT Guwahati,Power Electronics,11.0,https://scholar.google.com/citations?hl=en&user=h8Ki9hUAAAAJ
Sheetal Das,"Indian Institute of Technology, Guwahati",,11.0,https://scholar.google.com/citations?hl=en&user=0J-e3V0AAAAJ
KELIFA SEID,"Indian institute of technology,guwahati",product design and development,10.0,https://scholar.google.com/citations?hl=en&user=ZKugTZMAAAAJ
Vatsal Goel,"B.Tech, Indian Institute of Technology, Guwahati","Deep Learning, Computer Vision",10.0,https://scholar.google.com/citations?hl=en&user=uMMoQEIAAAAJ
Prerana Mordina,Indian Institute of Technology Guwahati,"Protein Crystallography, structural and computational biology",10.0,https://scholar.google.com/citations?hl=en&user=vk-VawUAAAAJ
Prathamesh Muley,Indian Institute of Technology Guwahati,"Deep Learning, Algorithm design, Number Theory",10.0,https://scholar.google.com/citations?hl=en&user=9Xae7lQAAAAJ
RAJESH RANJAN,IIT Guwahati,"Robotics, Vibration, Control",10.0,https://scholar.google.com/citations?hl=en&user=s35T4t8AAAAJ
Nitisha Bordoloi,"Indian Institute of Technology, Guwahati","Robust Control, Nonlinear Control, Optimal Control, Intelligent Control for Robotics, Autonomous Vehicle",10.0,https://scholar.google.com/citations?hl=en&user=Adnp0aEAAAAJ
Sibabrata Pradhan,IIT Guwahati,"High-Voltage Engineering, FEM Analysis",10.0,https://scholar.google.com/citations?hl=en&user=EKioZSUAAAAJ
Akshay Kumar Soni,IIT Guwahati,"Solidification of metals, Heat transfer, Fluid flow, Phase field modelling, Materials processing",10.0,https://scholar.google.com/citations?hl=en&user=dhekU4IAAAAJ
CAMELIA JANA,Indian Institute of Technology Guwahati,Astrophysics,10.0,https://scholar.google.com/citations?hl=en&user=249sNPgAAAAJ
Kamal,"IIT Guwahati, MFSDS&AI","Computer vision, Image Processing, Deep Learning",10.0,https://scholar.google.com/citations?hl=en&user=_u5tOQEAAAAJ
Abhishek Kashyap,"Assistant Professor of Philosophy, IIT Guwahati","confirmation theory, disagreement",10.0,https://scholar.google.com/citations?hl=en&user=q9_rtsUAAAAJ
Jebin Sultana Ahmed,IIT Guwahati,Climate Smart Agriculture,10.0,https://scholar.google.com/citations?hl=en&user=3bKrQB0AAAAJ
DHAYA SHANKARAN P,"Indian Institute of Technology, Guwahati","Stem cells, Epigenetics",10.0,https://scholar.google.com/citations?hl=en&user=xIu79lEAAAAJ
Shahrukh,Indian Institute of Technology Guwahati,"Electromagnetics, FEM, Multiphysics, Rotordynamics, Self-Bearing Machines",10.0,https://scholar.google.com/citations?hl=en&user=Cm-oWA8AAAAJ
Bishal Bidyut Buragohain,Indian Institute of Technology Guwahati,"Lattice structures, Additive Manufacturing, Energy Absorption",10.0,https://scholar.google.com/citations?hl=en&user=OzSKS-wAAAAJ
Rajesh Lenka,IIT Guwahati,Carbohydrate chemistry,10.0,https://scholar.google.com/citations?hl=en&user=8iWtzyIAAAAJ
Shivani Raj,"Indian Institute of Technology, Guwahati","Magnetic bearings, Reaction wheel, Control",10.0,https://scholar.google.com/citations?hl=en&user=Yf4ZGVoAAAAJ
Debraj Biswas,Indian Institute of Technology Guwahati,Subsurface Hydrology,9.0,https://scholar.google.com/citations?hl=en&user=OpzU2E4AAAAJ
Ajay,"ACES Lab, School of Energy Science and Engineering , Indian Institute Of Technology …","CCUS & E-Fuels, CO2RR, Thermochemical Cycles, Electrochmical Modelling, Techno-Economic & LCA",9.0,https://scholar.google.com/citations?hl=en&user=GUb-GdcAAAAJ
Debabrata De,IIT Guwahati,"Functional Analysis, Operator Algebras, Operator Theory",9.0,https://scholar.google.com/citations?hl=en&user=Mlm9s2IAAAAJ
Mihir Yadav,"Indian Institute of Technology, Guwahati",,9.0,https://scholar.google.com/citations?hl=en&user=cEGXwtoAAAAJ
Barsha Amarendra,"Prime Minister's Research Fellow, Indian Institute of Technology Guwahati","Architecture, Landscape Architecture",9.0,https://scholar.google.com/citations?hl=en&user=6Rvb5psAAAAJ
Dibaskar Biswas,"Prime Minister Research Fellow, IIT Guwahati","Topological Photonics for 6G applications, Metamaterials",9.0,https://scholar.google.com/citations?hl=en&user=bpgjbCQAAAAJ
Ayush Thakur,"Dept. of Civil Engineering, Indian Institute of Technology, Guwahati, India.",Structural Health Monitoring    Non destructive …,9.0,https://scholar.google.com/citations?hl=en&user=zHZy2JkAAAAJ
Abirbhav Chakrawarty,"Indian Institute of Technology, Guwahati","High Energy Physics, Nuclear Astrophysics, High Energy Astrophysics",9.0,https://scholar.google.com/citations?hl=en&user=wp7WXY0AAAAJ
Deepali Deepali,Indian Institute of Technology Guwahati,Food Engineering and Technology,9.0,https://scholar.google.com/citations?hl=en&user=hz7NfNIAAAAJ
Pradeep Kumar Kumawat,Indian Institute of Technology Guwahati,"General Relativity, Quantum Field Theory, Quantum Entanglement",9.0,https://scholar.google.com/citations?hl=en&user=9yDmgCQAAAAJ
Sai Hari Hara Sudheshna Chunduru,"Indian Institute of Technology, Guwahati","Nanotechnology, Point-of-care-diagnostics, Nanocomposites",9.0,https://scholar.google.com/citations?hl=en&user=HO7wnSwAAAAJ
Rachakonda Naga Sai Prakash,Indian Institute of Technology Guwahati,"Computational Fluid Dynamics, Scientific Machine learning, DSMC, Aerodynamics",9.0,https://scholar.google.com/citations?hl=en&user=UslTvvQAAAAJ
Ishita Ishita,"Indian Institute of Technology, Guwahati",,8.0,https://scholar.google.com/citations?hl=en&user=waYzT7YAAAAJ
Shawan Kumar Jha,Indian Institute of Technology Guwahati,,8.0,https://scholar.google.com/citations?hl=en&user=ClvipWcAAAAJ
Bikash Ranjan Sahoo,"Reasearch Associate, IIT Guwahati","Solid state physics, Opto-electronics, Energy materials",8.0,https://scholar.google.com/citations?hl=en&user=K6SpPDcAAAAJ
Evenmore Mylliem,Indian Institute of Technology Guwahati,"Laser based Manufacturing, Advanced manufacturing, Laser-fabric or laser-textile interaction",8.0,https://scholar.google.com/citations?hl=en&user=3bVogpMAAAAJ
Sidhartha kumar Sahu,IIT GUWAHATI,"High Gain Antenna, DRA, SIW, B5G Communication, 3-D Printed Antenna",8.0,https://scholar.google.com/citations?hl=en&user=q0OuMPAAAAAJ
mawonthing ng,Indian Institute of Technology Guwahati,"Proverbs, oral culture, language",8.0,https://scholar.google.com/citations?hl=en&user=4Y_2jFsAAAAJ
Sanket Kathrotiya,Indian Institute of Technology Guwahati,,8.0,https://scholar.google.com/citations?hl=en&user=TeZ5CN4AAAAJ
Sachin Kumar Sharma,IIT Guwahati,"Green Energy, Electrochemistry, Microfluidics, Material Sciences",8.0,https://scholar.google.com/citations?hl=en&user=rrSujY8AAAAJ
Bijoyendra Sharma,Indian Institute of Technology Guwahati,"Sensor, Electronics",8.0,https://scholar.google.com/citations?hl=en&user=6t1KMmIAAAAJ
Ariful Hoque,"Indian Institute of Technology, Guwahati","Network Security, Big Data Analysis",7.0,https://scholar.google.com/citations?hl=en&user=UvgvGKsAAAAJ
Kiran S,Indian Institute of Technology - Guwahati,"Application DL/ML in EO data, Hydrodynamic Modelling",7.0,https://scholar.google.com/citations?hl=en&user=gTNKkPQAAAAJ
Manas Kumar Panda,IIT Guwahati,"Combinatorics, Algorithms, Parallel Algorithms",7.0,https://scholar.google.com/citations?hl=en&user=WT-OMjgAAAAJ
Mrinmoy Boruah,"Junior Research Fellow at TIH Division, Technology Innovation Development Foundation …","ML, IoT, Drone Technology",7.0,https://scholar.google.com/citations?hl=en&user=xCCCToIAAAAJ
Chinmayee Choudhury,IIT Guwahati,,7.0,https://scholar.google.com/citations?hl=en&user=jqdMYRwAAAAJ
Akshit Sharma,"BTech - Computer Science Engineering, Indian Institute of Technology Guwahati","computer vision, super resolution, generative adversarial networks",7.0,https://scholar.google.com/citations?hl=en&user=wsBYB-gAAAAJ
Ashim Kumar,IIT Guwahati,,7.0,https://scholar.google.com/citations?hl=en&user=9rXTsk0AAAAJ
SATYENDRA VERMA,IIT Guwahati,"Supramolecular Chemistry, coordination polymer",7.0,https://scholar.google.com/citations?hl=en&user=QKpwwcMAAAAJ
Bhanu Pratap Singh,"Indian Institute of Technology, Guwahati (IITG)","Product Development, Nutraceuticals Formulations, Microencapsulation",7.0,https://scholar.google.com/citations?hl=en&user=cPteEM8AAAAJ
Mr. Rahul Kumar,"Department of Chemistry at IIT Guwahati, India","Ion transport, Organic Synthesis, Biophysical Chemistry, Medicinal chemistry",7.0,https://scholar.google.com/citations?hl=en&user=EQTfHSwAAAAJ
Moirangthem Sanahal,Indian Institute of Technology Guwahati,Theoretical Condensed Matter Physics,7.0,https://scholar.google.com/citations?hl=en&user=M-SDZzIAAAAJ
Sajal Roy,IIT Guwahati,"Organic Chemistry, CH activation",7.0,https://scholar.google.com/citations?hl=en&user=FeoqpcEAAAAJ
Abhinandan Kumar Thakur,Indian Institute of Technology Guwahati,"High entropy alloy, Micro-Machining, Additive manufacturing",7.0,https://scholar.google.com/citations?hl=en&user=JTwt19oAAAAJ
Tanmay Deepak Jadhav,Indian Institute of Technology Guwahati,"Organ-on-chips, 3D Bioprinting, Tissue Engineering, Microfluidics",7.0,https://scholar.google.com/citations?hl=en&user=ArQARREAAAAJ
Darshankumar Vaghela,Indian Institute of Technology Guwahati,"Nanopharmaceuticals, Neuro-therapeutics, Pathophysiology, Pharmacology",6.0,https://scholar.google.com/citations?hl=en&user=Bj7Gq2sAAAAJ
Manoj Kumar Verma,IIT Guwahati,"Systems Design, Systems Theory",6.0,https://scholar.google.com/citations?hl=en&user=w7rZplEAAAAJ
Amey Varhade,Indian Institute of Technology Guwahati,"AI4Science, Retrieval, LLMs, Efficient ML",6.0,https://scholar.google.com/citations?hl=en&user=A__VZcMAAAAJ
Dr Dhiraj Singha,Post Doctoral Fellow at IIT Guwahati,"Critical Caste/Race Studies, Stigma, Digital Cultures, Rural Development, Policy Evaluation",6.0,https://scholar.google.com/citations?hl=en&user=CG4AuKEAAAAJ
Aayush Chaudhary,"Dream11, IIT Guwahati",Machine Learning,6.0,https://scholar.google.com/citations?hl=en&user=2Qej2IgAAAAJ
Amrita Pathak,"Department of Mechanical Engineering, Indian Institute of Technology Guwahati",Hypersonic Aerodynamics,6.0,https://scholar.google.com/citations?hl=en&user=2ErbTxYAAAAJ
Madhusmita Nanda,"PMRF, Earth System Science and Engineering Division, Department of Civil Engineering, IIT …","Isotope Hydrology, Stable Isotopes, Environmental Tracers, Glacier/Snow Melt",6.0,https://scholar.google.com/citations?hl=en&user=GEwv22YAAAAJ
Bhera Ram,"Indian Institute of Technology, Guwahati","General Relativity, Fluid Dynamics",6.0,https://scholar.google.com/citations?hl=en&user=SDuoKwMAAAAJ
Simangka Bor Saikia,Indian Institute of Technology Guwahati,"Charge Transfer, Post Tanslational Modifications, Flourescence Spectroscopy",6.0,https://scholar.google.com/citations?hl=en&user=FmTszbEAAAAJ
Manta Wangsu,Indian Institute of Technology Guwahati,"Development, Coal, Resource Politics, Ethnicity, Northeastern Studies",6.0,https://scholar.google.com/citations?hl=en&user=ZUE4ot0AAAAJ
Sachin Kumar,Indian Institute of Technology Guwahati,"Semiconductor, Capacitive deionization, Water filtration and quality analysis, Air quality analysis",6.0,https://scholar.google.com/citations?hl=en&user=_sCb3XcAAAAJ
Rahimul I. Mazumdar,Indian Institute of Technology Guwahati,"Computer Vision, Embedded Systems, Smart Transportation, Autonomous Driving",6.0,https://scholar.google.com/citations?hl=en&user=nxw_Tm4AAAAJ
Bhaswatee Baishya,Indian Institute of Technology Guwahati,Hydrology,6.0,https://scholar.google.com/citations?hl=en&user=2FOwO8YAAAAJ
HIMANI MATTOO,IIT GUWAHATI,,6.0,https://scholar.google.com/citations?hl=en&user=RCe4egYAAAAJ
Tithi Saha,Indian Institute of Technology Guwahati,"Wide Bandgap Semiconductors, Semiconductor optoelectronics",6.0,https://scholar.google.com/citations?hl=en&user=6yEKMgkAAAAJ
Chandan Kumar,"Department of Physics, IIT Guwahati","Plasmonics & Metamaterials, Tunable Metadevices",6.0,https://scholar.google.com/citations?hl=en&user=2HazjQsAAAAJ
Arunabha Dutta,IIT Guwahati,"MOF, porous material, Luminescent material, Chemosensor",6.0,https://scholar.google.com/citations?hl=en&user=24B1WOYAAAAJ
Deepak Kumar Yadav,Indian institute of technology Guwahati,"Condensed Matter Physics, Magnetism",6.0,https://scholar.google.com/citations?hl=en&user=jJmGyUEAAAAJ
Soumyabrata Tewary,Indian Institute of Technology Guwahati,"Nanomaterials, Wastewater treatment, Fuel Cells",6.0,https://scholar.google.com/citations?hl=en&user=I6uo5D8AAAAJ
Madhab Morang,Indian Institute of Technology Guwahati,Probing Nonadiabatic Phenomena in Small π …,6.0,https://scholar.google.com/citations?hl=en&user=SNxK1YoAAAAJ
Sreekrishna Palaparthi,IIT Guwahati,"Geometric Topology, 3-manifolds, Hyperbolic Manifolds, Goeritz Groups, Mapping Class Groups",5.0,https://scholar.google.com/citations?hl=en&user=fHu2GKgAAAAJ
DEBASIS PANDA,Indian Institute of Technology Guwahati,"Structural Engineering, Wind Engineering, Nonlinear Dynamics, Vibration Control",5.0,https://scholar.google.com/citations?hl=en&user=m6Sd4lkAAAAJ
Chaitanya Kirti,Indian Institute of Technology Guwahati,"Natural Language Processing, Computational Linguistics, Machine Learning",5.0,https://scholar.google.com/citations?hl=en&user=6rKS9gsAAAAJ
Gaurav Jaiswal,Indian Institute of Technology Guwahati,Synthetic Organic Chemistry,5.0,https://scholar.google.com/citations?hl=en&user=jFzLeBsAAAAJ
Sanjib Ray,"Department of Physics, Indian Institute of Technology Guwahati",Computational Material Science,5.0,https://scholar.google.com/citations?hl=en&user=FGBTH34AAAAJ
SAURAV KUMAR,Indian Institute of Technology Guwahati,"Security Aspects of IoT, Network Traffic Analysis, AI, Machine Learning, Federated Learning",5.0,https://scholar.google.com/citations?hl=en&user=E8ABnA4AAAAJ
Ligang Pampi,IIT Guwahati,Chemistry,5.0,https://scholar.google.com/citations?hl=en&user=dkUYPQwAAAAJ
Mushraf Parvez,"Indian Institute of Technology, Guwahati","Micromachining, Sustainability, CFRP, Laser machining",5.0,https://scholar.google.com/citations?hl=en&user=QhwJPMgAAAAJ
Siddhant Biswas,"Doctoral Researcher, Indian Institute of Technology Guwahati","Cancer Biology, Microfluidic devices, Organ-on-a-chip, Biomaterials, Tissue Engineering",5.0,https://scholar.google.com/citations?hl=en&user=CSFF9JgAAAAJ
Kaushik Mazumdar,Indian Institute of Technology Guwahati,"Behavioral Biometrics, Continuous Authentication, Cyber Security, Mouse Dynamics, Deep Learning",5.0,https://scholar.google.com/citations?hl=en&user=NcL0FbcAAAAJ
HARSH RAJ,IIT Guwahati,"Joint sensing and communication, Next-Gen wireless communication, Machine Learning, IRS",5.0,https://scholar.google.com/citations?hl=en&user=C_LWniQAAAAJ
Vishisht Priyadarshi,Indian Institute of Technology Guwahati,,5.0,https://scholar.google.com/citations?hl=en&user=U_ygZKkAAAAJ
Jaydip Jadav,Indian Institute of Technology Guwahati,Constructed Wetlands,5.0,https://scholar.google.com/citations?hl=en&user=nQmNMh8AAAAJ
Rajib Lochan Ghadei,Indian Institute of Technology Guwahati,"Radiative Cooling, Metamaterials, Plasmonics, Near-field Radiative Heat Transfer, 2D Materials",5.0,https://scholar.google.com/citations?hl=en&user=tsFi8q0AAAAJ
Yuvaraj Gogoi,Indian Institute of Technology Guwahati,"Theories of International Relations, Violence Studies",4.0,https://scholar.google.com/citations?hl=en&user=UDwBJukAAAAJ
Chaitanya Tejaswi,Indian Institute of Technology Guwahati,ic design,4.0,https://scholar.google.com/citations?hl=en&user=c-yCZwgAAAAJ
Ravindra,Indian Institute of Technology Guwahati,"Machine Learning, Computer Vision, Image Processing, Smart Transportation, Adverse Weather Condition",4.0,https://scholar.google.com/citations?hl=en&user=FlpcmB4AAAAJ
Madhab Mondal,Indian Institute of Technology Guwahati,Graph and Matrices,4.0,https://scholar.google.com/citations?hl=en&user=H7A2yFAAAAAJ
Rohitash Saran,IIT GUWAHATI,"SOIL STABILIZATION, WASTE VALORIZATION, ADVANCED CONSTRUCTION MATERIALS, GEO-ENVIRONMENTAL ENGG.",4.0,https://scholar.google.com/citations?hl=en&user=KcrvdqQAAAAJ
ADITI SHARMA,"Indian Institute of Technology, Guwahati","Social psychology, Positive Psychology",4.0,https://scholar.google.com/citations?hl=en&user=NuPGFVkAAAAJ
Dipantita Biswas,Indian Institute of Technology Guwahati,"Computer Vision, Biometrics, Palmprint Recognition",4.0,https://scholar.google.com/citations?hl=en&user=fJwqdm4AAAAJ
Sumit Singha,"Indian Institute of Technology, Guwahati","Biomedical signal processing, Edge AI, Machine learning, Deep learning, Lightweight neural networks",4.0,https://scholar.google.com/citations?hl=en&user=TCLzIqgAAAAJ
Pulakeswar Basumatary,"Centre for the Environment, IIT Guwahati","Wildlife Conservation and Metagenomics, Remote Sensing and GIS, Climate Meta Data Analysis",4.0,https://scholar.google.com/citations?hl=en&user=fN2i7TIAAAAJ
Ritu Tripathi,Indian Institute of Technology Guwahati (IIT Guwahati),"Structural and Computational Biology, Molecular Biology, Crystallization",4.0,https://scholar.google.com/citations?hl=en&user=q3c6rhcAAAAJ
Nidhi Chhabra Talreja,Indian Institute of technology guwahati,"Anaerobic digestion, Waste to energy, Waste management",4.0,https://scholar.google.com/citations?hl=en&user=gaQQyicAAAAJ
Inmozhi Mangai,IIT Guwahati,"artificial intelligence, machine learning, psychology, neuroscience",4.0,https://scholar.google.com/citations?hl=en&user=MLIcsGAAAAAJ
Mahua Singh,"CSE Undergrad, IIT Guwahati","Systems for AI, Natural Language Processing, Large Language Models",4.0,https://scholar.google.com/citations?hl=en&user=YQQ04aEAAAAJ
Sanchit Pathak,Indian Institute of Technology Guwahati,,4.0,https://scholar.google.com/citations?hl=en&user=ost5RMEAAAAJ
Aradhna Moktan,Indian Institute of Technology Guwahati,"Climate Change Adaptation, Sustainable Settlement Design, Disaster Risk Management, Policy Making",4.0,https://scholar.google.com/citations?hl=en&user=iqM3maIAAAAJ
surya shekhar,"Indian Institute of Technology, Guwahati","RSMA, Stochastic Geometry, Interference Management, Physical Layer IoT Networks, 6G",4.0,https://scholar.google.com/citations?hl=en&user=iCii8KcAAAAJ
Amit kumar Mohapatra,"School of energy science and engineering, IIT Guwahati","composite sandwich structure, impact mechanics, finite element analysis",4.0,https://scholar.google.com/citations?hl=en&user=NbwkSnMAAAAJ
