Name,Affiliation,Interests,Cited By,Profile URL
Madhu Trivedi,Indian Institute of Technology Indore,"laminated composite material, finite element method and shell structure",2.0,https://scholar.google.com/citations?hl=en&user=w2aWOE4AAAAJ
Haresh Jadav,"Computer Science Department, IIT Indore","Algebraic Graph Theory, Combinatorial Optimization",2.0,https://scholar.google.com/citations?hl=en&user=v2OYI5IAAAAJ
MATRU PRASAD MOHANTY,"Infection Bioengineering Lab, IIT Indore",,2.0,https://scholar.google.com/citations?hl=en&user=B49rqNcAAAAJ
Shivam Malviya,Indian Institute of Technology Indore,"Neuroscience, Biology, Science",2.0,https://scholar.google.com/citations?hl=en&user=AiCvgOkAAAAJ
Moksha Pathak,"Master's in Mathematics, Indian Institute of Technology Indore","Machine Learning, Deep Learning, Optimization, Neural Network, Broad Learning System",2.0,https://scholar.google.com/citations?hl=en&user=9kxy5zcAAAAJ
Sahil Kalra,Indian Institute of Technology Indore,"Harmonic analysis, Frames, Sampling theory, Uncertainty principle",2.0,https://scholar.google.com/citations?hl=en&user=EjdG4b4AAAAJ
Radhika Shrivas,IIT Indore,Main group chemistry,2.0,https://scholar.google.com/citations?hl=en&user=3jaCa0kAAAAJ
Priyanshu Pant,Indian Institute of Technology Indore,Theoretical Computer Science,2.0,https://scholar.google.com/citations?hl=en&user=7tXoOkMAAAAJ
Aditya Pandey,"Department of Electrical Engineering, IIT Indore, India",Converter interactions and stability analysis,2.0,https://scholar.google.com/citations?hl=en&user=Ogf7GEkAAAAJ
Mayank Ramnani,"Indian Institute of Technology, Indore","Network Softwarization, 5G, Optimization, Machine Learning",1.0,https://scholar.google.com/citations?hl=en&user=qoZ9m4oAAAAJ
Diksha Dhingra,"Indian Institute of technology, Indore",Harmonic analysis and Partial differential …,1.0,https://scholar.google.com/citations?hl=en&user=LIwA1cUAAAAJ
Anoop kumar suraj,Indian Institute of Technology Indore,Political Theory and History of Political …,1.0,https://scholar.google.com/citations?hl=en&user=Zn8MiZUAAAAJ
Sourabh Singh,"Indian Institute of Technology, Indore","Software Networking, Machine Learning, Programmable Data Plan",1.0,https://scholar.google.com/citations?hl=en&user=z-JkTUwAAAAJ
Eeshan Beohar,"DEPARTMENT OF ASTRONOMY, ASTROPHYSICS and SPACE ENGINEERING, IIT Indore","Observational Cosmology, 21cm Cosmology, Radio Astronomy",1.0,https://scholar.google.com/citations?hl=en&user=P08kp4cAAAAJ
Deepak Panwar,Indian Institute of Technology Indore,Applied Mathematics,1.0,https://scholar.google.com/citations?hl=en&user=z4cGXrAAAAAJ
Anurag Soni,"Indian Institute Of Technology, Indore","Theoretical Computer Science, Quantum Computing, Quantum Walk",1.0,https://scholar.google.com/citations?hl=en&user=V-3s4DIAAAAJ
Harsh Soni,"Bachelor of Technology in Electrical Engineering, Indian Institute of Technology Indore","Game Theory, Optimization",1.0,https://scholar.google.com/citations?hl=en&user=48-iUdIAAAAJ
Mayur Dhake,Indian Institute of Technology Indore,,1.0,https://scholar.google.com/citations?hl=en&user=vBzWxeIAAAAJ
Prasad Rajesh Posture,Indian Institute of Technology Indore,"Cosmology, Deep Learning",1.0,https://scholar.google.com/citations?hl=en&user=t4Ty7P4AAAAJ
Sanskriti Jain,"CSE Sophomore, IIT Indore","GenAI, DL, ML",1.0,https://scholar.google.com/citations?hl=en&user=t73VMXgAAAAJ
Sandip Roy,IIT Indore,"SPDE, LDP, Schrodinger Equation",1.0,https://scholar.google.com/citations?hl=en&user=cznw4Z8AAAAJ
Manju kumari,IIT Indore,"energy storage, photocatalysis, HER",1.0,https://scholar.google.com/citations?hl=en&user=H4-PF2oAAAAJ
Mohit Kumar,Indian Institute of Technology Indore,"Neuromorphic computing, In-memory computing, Memristor, VLSI design, Embedded Sytem",1.0,https://scholar.google.com/citations?hl=en&user=zlpDHykAAAAJ
Pramod Rathor,Indian Institute of Technology Indore,"Morphology, Typology of Language, Phonetics, Phonology, Language Documentation",1.0,https://scholar.google.com/citations?hl=en&user=PR6dKeAAAAAJ
Aditya Sharma,Indian Institute of Technology Indore,,1.0,https://scholar.google.com/citations?hl=en&user=3WTMb1sAAAAJ
Astha Tiwari,"Indian Institute of Technology Indore, India","Magnetism, X-ray Absorption Spectroscopy",1.0,https://scholar.google.com/citations?hl=en&user=_QiWRDYAAAAJ
Ramesh Kumar Mahtha,"Postdoctoral Research Associate, JPN National Centre, IIT Indore","Indian postcolnial studies, Indian English fiction, Identity and violence studies, Subaltern studies",1.0,https://scholar.google.com/citations?hl=en&user=EDhf_j8AAAAJ
Adarsha,"Indian Institute of Technology Indore, India","Agricultural Engineering, Precision Agriculture, Remote Sensing, Crop Modelling, Agricultural Water",,https://scholar.google.com/citations?hl=en&user=6DcVgKYAAAAJ
Barenya Kumar Dev,"Department of Astronomy, Astrophysics and Space Engineering, Indian Institute of …","Active Galactic Nuclei, Radio Galaxies, Radio Astronomy",,https://scholar.google.com/citations?hl=en&user=dtKQbCMAAAAJ
Manivendra Kumar,Indian Institute of Technology Indore,"Modern Indian Theatre, Indian Drama in English, Hindi Drama, Performance Studies, Liminality Studies",,https://scholar.google.com/citations?hl=en&user=Oa8QqO0AAAAJ
Jackson Rabha,"Research and Design Assistant, Indian Institute of Technology Indore","Graphic Design, 3D Visualizer, visual Communication",,https://scholar.google.com/citations?hl=en&user=h2BrcWUAAAAJ
Aman Kumar Jha,"DAASE, IIT Indore","Computational astrophysics, Compact objects, High Energy Astrophysics",,https://scholar.google.com/citations?hl=en&user=5p6_fMEAAAAJ
Kuldeep Pathak,Indian Institute of Technology Indore,"Bioinformatics, Deep Learning",,https://scholar.google.com/citations?hl=en&user=SjOMG50AAAAJ
Kishan Kr. Yadav,IIT  Indore,"Machine learning, Deep learning, Computer Vision",,https://scholar.google.com/citations?hl=en&user=2ol3KvEAAAAJ
Aakansha,"Library and Information Assistant, Indian Institute of Technology Indore",,,https://scholar.google.com/citations?hl=en&user=koOS-0sAAAAJ
Ghulam Hussain,IIT Indore,GlacioHydrological Modelling,,https://scholar.google.com/citations?hl=en&user=PWIAl4gAAAAJ
Nasmi S Anand,Indian Institute of Technology Indore,"Radio Astronomy, Galaxy Clusters, Astrophysics",,https://scholar.google.com/citations?hl=en&user=2IrM6eUAAAAJ
Ezhini Rasendiran R,Indian Institute of Technology Indore,AI,,https://scholar.google.com/citations?hl=en&user=BdNdtnEAAAAJ
Yash Raj,"MS(Research), Space Science and Engineering, Indian Institute of Technology, Indore","Precision Agriculture, UAV, Hyperspectral, Climate Studies, Large Language Model",,https://scholar.google.com/citations?hl=en&user=-sQDqzYAAAAJ
Chetan Shastri,Indian Institute of Technology Indore,Design and innovation,,https://scholar.google.com/citations?hl=en&user=8uofqAEAAAAJ
Tinto Thalonikkara Devassy,Indian Institute of Technology Indore,"Radical Philosophy, Philosophy of Violence and Hope, Depoliticization, Political theory",,https://scholar.google.com/citations?hl=en&user=MBuOLFsAAAAJ
Rituraj Patel,IIT Indore,Quanutm Networking,,https://scholar.google.com/citations?hl=en&user=7xP3Fe8AAAAJ
Ritu Sharma,https://orcid.org/0009-0001-9230-9675 (IIT Indore),"Digital Experience, Blind Users, Educational Technology",,https://scholar.google.com/citations?hl=en&user=gHWLK10AAAAJ
Devesh kumawat,Indian Institute of Technology Indore,"Deep Learning, Machine Learning, Artificial Intelligence, Digital Healthcare",,https://scholar.google.com/citations?hl=en&user=YU3YOlcAAAAJ
Amit Singh,IIT Indore,Nanotechnology,,https://scholar.google.com/citations?hl=en&user=YkNLXhkAAAAJ
Atul Verma,Indian Institute of Technology Indore,"Wireless Communication, VLC, RIS, DRL",,https://scholar.google.com/citations?hl=en&user=ajW3ir8AAAAJ
Tanmay Sharma,Indian Institute of Technology Indore,"Economics of Innovation, Patents, Intellectual Property, Technology Strategy",,https://scholar.google.com/citations?hl=en&user=RJiNdiYAAAAJ
Suman Palrecha,Indian Institute of Technology Indore,"Quantum Communication, Quantum Cryptography and Optical Networks",,https://scholar.google.com/citations?hl=en&user=OpbKcg0AAAAJ
Pranshu Singh,IIT Indore,"Wireless communication, Communication Systems",,https://scholar.google.com/citations?hl=en&user=k1d_ACwAAAAJ
Anoop KR,Indian Institute of Technology Indore,"3D printing, Agriculture, Compliant Mechanism",,https://scholar.google.com/citations?hl=en&user=uiyitTYAAAAJ
Pranjal Chaturvedi,Indian Institute of Technology Indore,Astronomy and Astrophysics,,https://scholar.google.com/citations?hl=en&user=HjL5ZkQAAAAJ
Atharva Mirashi,"Department of Astronomy, Astrophysics and Space Engineering, IIT Indore","Galactic & Extra-galactic astronomy, Dark Matter Distribution, Structure Formation, Baryon Physics",,https://scholar.google.com/citations?hl=en&user=CmK2dGAAAAAJ
Jatin Sharma,Indian Institute of Technology Indore,"Deep Learning, Spatio-Temporal Modeling",,https://scholar.google.com/citations?hl=en&user=FLem9vQAAAAJ
Aditya Sharma,IIT INDORE,"Optimization, Stochastic Approximation, Derivative-free algorithm",,https://scholar.google.com/citations?hl=en&user=g8aX3KkAAAAJ
Aparna S. Ayyanad,Indian Institute of Technology Indore,"Political Philosophy, Aesthetics",,https://scholar.google.com/citations?hl=en&user=2fas-VQAAAAJ
Rahul Naidu,Indian institute of technology Indore,"Additive Manufacturing, sustainability, ultrasonic additive manufacturing",,https://scholar.google.com/citations?hl=en&user=mRuT1xoAAAAJ
Rajesh Kumar,Indian Institute of Technology Indore,"Mobile Microscopy, Computer Vision, Deep Learning, Medical Image Processing",,https://scholar.google.com/citations?hl=en&user=PT7OgK0AAAAJ
Souradeep Hazra,IIT,"Satellite Attitude Control and Dynamics, Electric Propulsion, Rockets Dynamics and Control, Missiles",,https://scholar.google.com/citations?hl=en&user=-wL2wEYAAAAJ
Rushikesh Ashok Sonkusale,Indian Institute of Technology Indore,"Active Galactic Nuclei (AGN), Shock Physics, Neutron Stars, High-Energy Astrophysics",,https://scholar.google.com/citations?hl=en&user=egAeO9sAAAAJ
Mahesh Sasamal,M.Sc Chemistry at Indian Institute of Technology Indore,"Green Chemistry and Emerging Strategies in …, Electrochemical, and C–H Functionalization",,https://scholar.google.com/citations?hl=en&user=nrArXqoAAAAJ
shreeyut maheshwari,Indian Institute of Technology Indore,,,https://scholar.google.com/citations?hl=en&user=4Ew2ZK4AAAAJ
Krishnakant Sharma,IIT Indore,"Biomedical Signal Processing, BCI",,https://scholar.google.com/citations?hl=en&user=xmGZDTsAAAAJ
Abhiroop Gohar,"Undergraduate, Indian Institute of Technology Indore","Quantum Computing, High Energy Physics",,https://scholar.google.com/citations?hl=en&user=FhTqeZsAAAAJ
