Name,Affiliation,Interests,Cited By,Profile URL,h-index,i10-index,Research Papers
Shree Prakash Tiwari,"Professor, Department of Electronics Engineering, Indian Institute of Technology Jodhpur","Organic and Flexible Electronics, Microelectronics",3240,https://scholar.google.com/citations?hl=en&user=-QSxYlgAAAAJ,34,75,"['Dithienopyrrole-based donor–acceptor copolymers: low band-gap materials for charge transport, photovoltaics and electrochromism', 'Solution-processed molecular bis (naphthalene diimide) derivatives with high electron mobility', 'Pentacene organic field-effect transistors with polymeric dielectric interfaces: Performance and stability', 'Benzothiadiazole-dithienopyrrole donor–acceptor–donor and acceptor–donor–acceptor triads: synthesis and optical, electrochemical, and charge-transport properties', 'Self-assembled amphiphilic diketopyrrolopyrrole-based oligothiophenes for field-effect transistors and solar cells', 'Part I: Physical insight into carbon-doping-induced delayed avalanche action in GaN buffer in AlGaN/GaN HEMTs', 'Pentacene organic field-effect transistors with doped electrode-semiconductor contacts', 'Flexible organic field-effect transistors with TIPS-Pentacene crystals exhibiting high electrical stability upon bending', 'Solution-processed organic field-effect transistors with high performance and stability on paper substrates', 'A comprehensive computational modeling approach for AlGaN/GaN HEMTs']"
Deepak Fulwani,"Professor, Department  of Electrical Engineering, Indian Institute of Technology Jodhpur","Microgrids, Control of Power Converters, EVs., Control Theory",3125,https://scholar.google.com/citations?hl=en&user=oRR0udUAAAAJ,24,44,"['Review on control of DC microgrids and multiple microgrid clusters', 'Constant power loads and their effects in DC distributed power systems: A review', 'Sliding mode control using novel sliding surfaces', 'Robust sliding‐mode control of dc/dc boost converter feeding a constant power load', 'High-performance tracking controller for discrete plant using nonlinear sliding surface', 'Control strategies and power decoupling topologies to mitigate 2ω-ripple in single-phase inverters: A review and open challenges', 'Ripple mitigation with improved line-load transients response in a two-stage DC–DC–AC converter: Adaptive SMC approach', 'Three-phase single-stage-isolated Cuk-based PFC converter', 'Sliding mode control of a bidirectional DC/DC converter with constant power load', 'Non-linear sliding surface: towards high performance robust control']"
Dr. Rahul Chhibber,"Professor at Indian Institute of Technology Rajasthan, Jodhpur","Manufacturing, Welding and Joining, Damage mechanics, Materials Processing",3076,https://scholar.google.com/citations?hl=en&user=kEo53oAAAAAJ,31,89,"['Dissimilar welding of duplex stainless steel with Ni alloys: A review', 'Glass fiber reinforced polymer-clay nanocomposites: processing, structure and hygrothermal effects on mechanical properties', 'Tribological performance of gas tungsten arc welded dissimilar joint of sDSS 2507/IN-625 for marine application', 'Use of bimetallic welds in nuclear reactors: associated problems and structural integrity assessment issues', 'Resistance spot welding of galvannealed high strength interstitial free steel', 'Effect of filler metal on solidification, microstructure and mechanical properties of dissimilar super duplex/pipeline steel GTA weld', 'Investigation of TiO2–SiO2–CaO–CaF2 based electrode coatings on weld metal chemistry and mechanical behaviour of bimetallic welds', 'Wear Behavior of Aluminum Alloy 6061-Based Composites Reinforced with SiC, Al2O3, and Red Mud: A Comparative Study', 'Hot corrosion studies of boiler steels exposed to different molten salt mixtures at 950 C', 'Issues in welding of HSLA steels']"
Manish Narwaria,Associate Professor  IIT Jodhpur,"Multimedia signal processing, Statistical data analysis, Machine Learning",3068,https://scholar.google.com/citations?hl=en&user=Mp_-lEEAAAAJ,22,33,"['Image quality assessment based on gradient similarity', 'HDR-VDP-2.2: a calibrated method for objective quality prediction of high-dynamic range and standard images', 'HDR-VQM: An objective quality measure for high dynamic range video', 'Objective image quality assessment based on support vector regression', 'Saliency detection for stereoscopic images', 'SVD-based quality metric for image and video using machine learning', 'Fourier transform-based scalable image quality measure', 'Low-complexity video quality assessment using temporal quality variations', 'Lorentzian based adaptive filters for impulsive noise environments', 'Tone mapping-based high-dynamic-range image compression: study of optimization criterion and perceptual quality']"
Neeraj Jain,Indian Institute of Technology Jodhpur,"Brain and AI, AI in Healthcare, Sensory and Motor Systems, Brain Plasticity, Spinal cord Injury",3004,https://scholar.google.com/citations?hl=en&user=I1s3saYAAAAJ,29,38,"['Growth of new brainstem connections in adult monkeys with massive sensory loss', 'Deactivation and reactivation of somatosensory cortex after dorsal spinal cord injury', 'Large-scale reorganization in the somatosensory cortex and thalamus after sensory loss in macaque monkeys', 'Anatomic correlates of the face and oral cavity representations in the somatosensory cortical area 3b of monkeys', 'Reorganization of somatosensory cortex after nerve and spinal cord injury', 'Central reorganization of sensory pathways following peripheral nerve regeneration in fetal monkeys', 'Large-scale reorganization of the somatosensory cortex following spinal cord injuries is due to brainstem plasticity', 'A histologically visible representation of the fingers and palm in primate area 3b and its immutability following long-term deafferentations.', 'Subcortical contributions to massive cortical reorganizations', 'Analyzing multiple spike trains with nonparametric granger causality']"
Dr. Saurabh Nene,"Associate Professor, Indian Institute of Technology Jodhpur","High Temperature Alloys, Alloy Design, High Entropy Alloys, Additive Manufacturing",2949,https://scholar.google.com/citations?hl=en&user=GVAyebwAAAAJ,29,41,"['Corrosion-resistant high entropy alloy with high strength and ductility', 'Enhanced strength and ductility in a friction stir processing engineered dual phase high entropy alloy', 'extremely high strength and work hardening ability in a metastable high entropy alloy', 'Segregation engineering of grain boundaries of a metastable Fe-Mn-Co-Cr-Si high entropy alloy with laser-powder bed fusion additive manufacturing', 'Excellent strength-ductility synergy in metastable high entropy alloy by laser powder bed additive manufacturing', 'Reversed strength-ductility relationship in microstructurally flexible high entropy alloy', 'Metallurgical aspects of high entropy alloys', 'Extremely high fatigue resistance in an ultrafine grained high entropy alloy', 'Microstructure refinement and its effect on specific strength and bio-corrosion resistance in ultralight Mg–4Li–1Ca (LC41) alloy by hot rolling', 'Damage-tolerant, corrosion-resistant high entropy alloy with high strength and ductility by laser powder bed fusion additive manufacturing']"
Manoj Gupta,"Assistant Professor, Department of Electronics Engineering, IIT Jodhpur","THz communication, In-plane THz photonics, Metamaterials, Antenna Design, Ultrafast Devices",2928,https://scholar.google.com/citations?hl=en&user=58xx018AAAAJ,24,28,"['Sensing with toroidal metamaterial', 'Terahertz sensing of 7\u2009nm dielectric film with bound states in the continuum metasurfaces', 'Phototunable chip-scale topological photonics: 160 Gbps waveguide and demultiplexer for THz 6G communication', 'Sharp Toroidal Resonances in Planar Terahertz Metasurfaces', 'Terahertz Microfluidic Sensing with Dual‐Torus Toroidal Metasurfaces', 'A Toroidal Metamaterial Switch', 'Topological sensor on a silicon chip', 'Terahertz Sensing with Optimized Q/Veff Metasurface Cavities', 'Toroidal versus Fano Resonances in High Q planar THz Metamaterials', 'Terahertz topological photonic integrated circuits for 6G and beyond: A perspective']"
Raushan Kumar,Indian Institute of Technology Jodhpur,Chemistry,2882,https://scholar.google.com/citations?hl=en&user=jLth0NQAAAAJ,20,58,"['Multidimensional approaches of biogas production and up-gradation: opportunities and challenges', 'Field evaluation of upland rice lines selected for QTLs controlling root traits', 'Effects of scopolamine on delayed-matching-to-sample and paired associates tests of visual memory and learning in human subjects: comparison with diazepam and implications for\xa0…', 'Combustion and Emission Characterization of n-Butanol Fueled HCCI Engine', 'Tracheal intubation without neuromuscular blockade in children: a comparison of propofol combined either with alfentanil or remifentanil', 'Late‐Stage Alkylation of Heterocycles Using N‐(Acyloxy)phthalimides', 'Overlapping genetic architecture between Parkinson disease and melanoma', 'Physico-chemical constituents of tender coconut (Cocos nucifera) water.', 'Structure–property relations in bulk metallic Cu–Zr–Al alloys', 'Nonlocal Cauchy problem for analytic resolvent integrodifferential equations in Banach spaces']"
Subrata Chakraborty,"Indian Institute of Technology Jodhpur, Rajasthan",Organometallic Homogeneous Catalysis,2796,https://scholar.google.com/citations?hl=en&user=-rHCJcgAAAAJ,22,30,"['Selective hydrogenation of nitriles to primary amines catalyzed by a cobalt pincer complex', 'Manganese-Catalyzed N-Formylation of Amines by MethanolLiberating H2: A Catalytic and Mechanistic Study', 'Manganese-Catalyzed α‑Alkylation of Ketones, Esters, and Amides Using Alcohols', 'Direct Synthesis of Pyrroles by Dehydrogenative Coupling of Diols and Amines Catalyzed by Cobalt Pincer Complexes', 'Manganese Catalyzed α-Olefination of Nitriles by Primary Alcohols', 'Selective N-Formylation of Amines with H2 and CO2 Catalyzed by Cobalt Pincer Complexes', 'Selective hydrogenation of nitriles to primary amines catalyzed by a novel iron complex', 'Highly Selective, Efficient Deoxygenative Hydrogenation of Amides Catalyzed by a Manganese Pincer Complex via Metal-Ligand Cooperation', 'Homogeneous hydrogenation of nitriles catalyzed by molybdenum and tungsten amides', 'Unprecedented Iron-Catalyzed Selective Hydrogenation of Activated Amides to Amines and Alcohols']"
Bharat Singh Rajpurohit,IIT Jodhpur,"Electric Drives, Power Electronics, Power Systems",2787,https://scholar.google.com/citations?hl=en&user=nNmJwg4AAAAJ,29,66,"['Wind power interconnection into the power system: A review of grid code requirements', 'Planning and optimization of autonomous DC microgrids for rural and urban applications in India', 'Wind energy conversion systems: technology and trends', 'A review on economics of power quality: Impact, assessment and mitigation', 'Renewable energy integration: challenges and solutions', 'Comparative analysis of permanent magnet motors and switched reluctance motors capabilities for electric and hybrid electric vehicles', 'Review of fault modeling methods for permanent magnet synchronous motors and their comparison', 'Battery charging topology, infrastructure, and standards for electric vehicle applications: A comprehensive review', 'Design and analysis of PID and fuzzy-PID controller for voltage control of DC microgrid', 'Voltage standardization of DC distribution system for residential buildings']"
Dr. M. Bala Murali Krishna,"Associate Professor,  Indian Institute of Technology Jodhpur","Graphene, Nonlinear Optics, Ultrafast Spectrosocpy, Terhertz spectroscopy and High harmonic",2664,https://scholar.google.com/citations?hl=en&user=qy5bs8QAAAAJ,19,25,"['Biosynthesis of silver nanoparticles using Coriandrum sativum leaf extract and their application in nonlinear optics', 'Directly visualizing the momentum-forbidden dark excitons and their dynamics in atomically thin semiconductors', 'Nonlinear optical switching in regioregular porphyrin covalent organic frameworks', 'Synthesis and structural, spectroscopic and nonlinear optical measurements of graphene oxide and its composites with metal and metal free porphyrins', 'Imaging the motion of electrons across semiconductor heterojunctions', 'Nonlinear optical properties of covalently linked graphene-metal porphyrin composite materials', 'Biosynthesis of silver nanoparticles using Moringa oleifera leaf extract and its application to optical limiting', 'Ultrafast Charge Transfer and Enhanced Absorption in MoS2–Organic van der Waals Heterojunctions Using Plasmonic Metasurfaces', 'Ultrafast Intrinsic Photoresponse and Direct Evidence of Sub-gap States in Liquid Phase Exfoliated MoS2Thin Films', 'Third order nonlinear optical properties of squaraine dyes having absorption below 500 nm: a combined experimental and theoretical investigation of closed shell oxyallyl\xa0…']"
Naveen Kumar Tailor,"Assistant Professor, Indian Institute of Technology Jodhpur, India","Green Energy, Halide Perovskites, X-ray detectors, Carbon Capture, Fundamental Science",2526,https://scholar.google.com/citations?hl=en&user=NDEF15oAAAAJ,29,41,"['Recent progress in morphology optimization in perovskite solar cell', 'A comprehensive review on synthesis and applications of single crystal perovskite halides', 'Advances in lead-free perovskite single crystals: fundamentals and applications', 'Lead‐Free Halide Double Perovskites: Fundamentals, Challenges, and Photovoltaics Applications', 'The effect of dimensionality on the charge carrier mobility of halide perovskites', 'Negative Photoconductivity: Bizarre Physics in Semiconductors', 'Dark Self-Healing Mediated Negative Photoconductivity of Lead-Free Cs3Bi2Cl9 Perovskite Single Crystal', 'Lead-free, stable mixed halide double perovskites Cs2AgBiBr6 and Cs2AgBiBr6− xClx–A detailed theoretical and experimental study', 'Unraveling the impact of Cu-doping in lead free halide perovskites for markedly enhancing photocatalytic CO2 reduction performance', 'Impedance Spectroscopy for Metal Halide Perovskite Single Crystals: Recent Advances, Challenges, and Solutions']"
MAYANK SHARMA,"Student , IIT Jodhpur","Cybersecurity and ethical hacking, bug bounty hunting, vulnerability research, artificial intelligen",2362,https://scholar.google.com/citations?hl=en&user=ShfCJUQAAAAJ,24,44,"['Max-product for maximum weight matching: Convergence, correctness, and lp duality', 'Max-Product for Maximum Weight Matching: Convergence, Correctness, and LP Duality', 'Nanotechnology based approaches for enhancing oral bioavailability of poorly water soluble antihypertensive drugs', 'Maximum weight matching via max-product belief propagation', 'Supermodularity and affine policies in dynamic robust optimization', 'Asymptotic optimality of constant-order policies for lost sales inventory models with large lead times', 'Multi-lingual multi-task speech emotion recognition using wav2vec 2.0', 'STARCH SYNTHASE5, a noncanonical starch synthase-like protein, promotes starch granule initiation in Arabidopsis', 'Proofs of the Parisi and Coppersmith‐Sorkin random assignment conjectures', 'The circadian clock and defence signalling in plants']"
