,Name,Affiliation,Interests,Cited By,Profile URL,h-index,i10-index,Research Papers
20,Saptarshi Ghosh,"Associate Professor, Indian Institute of Technology Indore","Metamaterials, Microwave absorbers, Frequency Selective Surface",5827,https://scholar.google.com/citations?hl=en&user=3eF8NzwAAAAJ,40,87,"['Triple band polarization-independent metamaterial absorber with bandwidth enhancement at X-band', 'An Ultrawideband Ultrathin Metamaterial Absorber Based on Circular Split Rings', 'An equivalent circuit model of FSS-based metamaterial absorber using coupled line theory', 'Design, characterisation and fabrication of a broadband polarisation-insensitive multi-layer circuit analogue absorber', 'A frequency selective surface based reconfigurable rasorber with switchable transmission/reflection band', 'Transparent broadband metamaterial absorber based on resistive films', 'Bandwidth-enhanced polarization-insensitive microwave metamaterial absorber and its equivalent circuit model', 'Broadband Polarization-Insensitive Tunable Frequency Selective Surface for Wideband Shielding', 'Polarization-Insensitive Single and Broadband Switchable Absorber/Reflector and its Realization using a Novel Biasing Technique', 'An Optically Transparent Broadband Microwave Absorber Using Interdigital Capacitance']"
21,Priyansh Singh,Indian Institute of Technology Indore,Pavement Materials,5393,https://scholar.google.com/citations?hl=en&user=kYN0oBMAAAAJ,32,125,"['Sodium chloride induced changes in leaf growth, and pigment and protein contents in two rice cultivars', 'Synthesis of doped zinc oxide nanoparticles: a review', 'An ethnobotanical study of medicinal plants in Chandauli District of Uttar Pradesh, India', 'High temperatures in the terrestrial mid-latitudes during the early Palaeogene', ""Effects of rotigotine transdermal patch in patients with Parkinson's disease presenting with non‐motor symptoms–results of a double‐blind, randomized, placebo‐controlled trial"", 'Adrenal incidentaloma: evaluation and management', 'Growth, behavior, development and intelligence in rural children between 1-3 years of life.', 'Synthesis, characterization, and catalytic properties of [Zr]-ZSM-5', 'Growth and proline accumulation in mungbean seedlings as affected by sodium chloride', 'Micropropagation of seedless lemon (Citrus limon L. cv. Kaghzi Kalan) and assessment of genetic fidelity of micropropagated plants using RAPD markers']"
22,Dr. Shailesh Ishwarlal Kundalwal,"Professor of Solid Mechanics, Indian Institute of Technology Indore","Micromechanics, Nanomechanics, Flexoelectricity, Composites, H2 Storage",5390,https://scholar.google.com/citations?hl=en&user=uBuNZcEAAAAJ,42,86,"['Gas barrier performance of graphene/polymer nanocomposites', 'Multiscale modeling of carbon nanotube epoxy composites', 'Strain gradient polarization in graphene', 'Micromechanical analysis of fuzzy fiber reinforced composites', 'Effect of carbon nanotube waviness on the effective thermoelastic properties of a novel continuous fuzzy fiber reinforced composite', 'Thermal performance of heat sink using nano-enhanced phase change material (NePCM) for cooling of electronic components', 'Review on micromechanics of nano‐and micro‐fiber reinforced composites', 'Interfacial and mechanical properties of epoxy nanocomposites using different multiscale modeling schemes', 'Effective properties of a novel continuous fuzzy-fiber reinforced composite using the method of cells and the finite element method', 'Multiscale modeling of stress transfer in continuous microscale fiber reinforced composites with nano-engineered interphase']"
23,Kiran Bala,"Professor, IIT Indore","Environmental Science and Egg., Algal Biotechnology, Bioenergy, Bioremediation",5054,https://scholar.google.com/citations?hl=en&user=bgTbsyEAAAAJ,30,61,"['Heavy metal accumulation in vegetables irrigated with water from different sources', 'Microalgae biodiesel: A review on oil extraction, fatty acid composition, properties and effect on engine performance and emissions', 'Perspectives of microalgal biofuels as a renewable source of energy', 'Response surface methodological approach for optimizing removal of Cr (VI) from aqueous solution using immobilized cyanobacterium', 'Biosorption of Cr (VI) by immobilized biomass of two indigenous strains of cyanobacteria isolated from metal contaminated soil', 'Chromium binding capacity of Lyngbya putealis exopolysaccharides', 'Dysbiosis of Gut Microbiota from the Perspective of the Gut–Brain Axis: Role in the Provocation of Neurological Disorders', 'Recent trends in microbial and enzymatic plastic degradation: a solution for plastic pollution predicaments', 'Cyanobacterial biosorption of Cr (VI): Application of two parameter and Bohart Adams models for batch and column studies', 'Bioremediation of salt affected soils using cyanobacteria in terms of physical structure, nutrient status and microbial activity']"
24,Ranveer Singh,Indian Institute of Technology Indore,Graphs and Matrices,4937,https://scholar.google.com/citations?hl=en&user=6vNK13kAAAAJ,25,119,"['Cross-spectrally coherent~ 10.5-and 21-year biological and physical cycles, magnetic storms and myocardial infarctions', 'The atmospheric global electric circuit: an overview', 'Fatal infection by Chromobacterium violaceum', 'Extended consensus on need and means to detect vascular variability disorders (VVDs) and vascular variability syndromes (VVSs)', 'Chronomics', 'Traditional uses, phytochemistry and pharmacology of Morus alba Linn.: a review.', 'Identification of a molecular marker linked to an Agropyron elongatum‐derived gene Lr19 for leaf rust resistance in wheat', 'Higher harmonic non-linear flow modes of charged hadrons in Pb-Pb collisions at  = 5.02 TeV', 'Role of tryptophan in health and disease: Systematic review of the anti-oxidant, anti-inflammation, and nutritional aspects of tryptophan and its metabolites', 'Genetic polymorphism and association of kappa-casein gene with milk production traits among Frieswal (HF× Sahiwal) cross breed of Indian origin']"
25,Satyanarayan patel,Indian Institute of Technology Indore,"Lead free piezoceramics, Energy conversion and storage, Electrocaloric elastocaloric, Energy",4727,https://scholar.google.com/citations?hl=en&user=ZyXuyHMAAAAJ,30,75,"['BaTiO3-based piezoelectrics: Fundamentals, current status, and perspectives', 'Anti-ferroelectric ceramics for high energy density capacitors', 'Candle soot: Journey from a pollutant to a functional material', 'A review and analysis of the elasto-caloric effect for solid-state refrigeration devices: Challenges and opportunities', 'Large pyroelectric figure of merits for Sr-modified Ba0.85Ca0.15Zr0.1Ti0.9O3 ceramics', 'Mechanical confinement for improved energy storage density in BNT-BT-KNN lead-free ceramic capacitors', 'Elastocaloric and barocaloric effects in polyvinylidene di-fluoride-based polymers', 'Multicaloric effect in Pb(Mn1/3Nb2/3)O3-32PbTiO3 single crystals', 'Elastocaloric effect in ferroelectric ceramics', 'Interplay of conventional with inverse electrocaloric response in (Pb,Nb)(Zr,Sn,Ti)O3 antiferroelectric materials']"
26,Dr. Aruna Tiwari,"Professor of Computer Science and Engineering, IIT Indore","Artificial Intelligence, Big Data Analytics, Soft Computing, and Data Mining",4567,https://scholar.google.com/citations?hl=en&user=92WslkgAAAAJ,27,71,"['A review of clustering techniques and developments', 'Breast cancer diagnosis using genetically optimized neural network model', 'Sparse pinball twin support vector machines', 'A novel genetic programming approach for epileptic seizure detection', 'Fuzzy based scalable clustering algorithms for handling big data using apache spark', 'Attention-guided generator with dual discriminator GAN for real-time video anomaly detection', 'Localized multiple kernel learning for anomaly detection: One-class classification', 'A genetically optimized neural network model for multi-class classification', 'On the construction of extreme learning machine for online and offline one-class classification—An expanded toolbox', 'Large-scale pinball twin support vector machines']"
27,"Prof. Anirban Sengupta, D-EiC @ IEEE ESL, IEEE-CS DC & DV, IEEE-CASS & CTSoc DL, ACM Eminent Speaker","Professor of CSE, Indian Institute of Technology Indore","IP Protection, High Level Synthesis, Hardware Security and Trust, Embedded Hardware",4548,https://scholar.google.com/citations?hl=en&user=4aHf5O8AAAAJ,34,120,"['An overview of hardware security and trust: Threats, countermeasures, and design tools', 'TL-HLS: methodology for low cost hardware Trojan security aware scheduling with optimal loop unrolling factor during high level synthesis', 'Exploring low cost optimal watermark for reusable IP cores during high level synthesis', 'Nano toolbox in immune modulation and nanovaccines', 'MO-PSE: Adaptive multi-objective particle swarm optimization based design space exploration in architectural synthesis for application specific processor design', 'DSP design protection in CE through algorithmic transformation based structural obfuscation', 'IP core steganography for protecting DSP kernels used in CE systems', 'Efficacy and immune response elicited by gold nanoparticle-based nanovaccines against infectious diseases', 'Embedding digital signature using encrypted-hashing for protection of DSP cores in CE', 'Everything you want to know about watermarking: From paper marks to hardware protection']"
28,Dr. Amit Kumar,"Professor, Biosciences and Biomedical Engineering, IIT Indore","Drug Target and Discovery, Molecular Structural Biology",4548,https://scholar.google.com/citations?hl=en&user=owahqHQAAAAJ,39,83,"['Aptamers in the therapeutics and diagnostics pipelines', 'Proteomic investigations of lysine acetylation identify diverse substrates of mitochondrial deacetylase sirt3', 'Discovery of New Hydroxyethylamine Analogs against 3CLpro Protein Target of SARS-CoV-2: Molecular Docking, Molecular Dynamics Simulation, and Structure\xa0…', 'Design of a bioactive small molecule that targets the myotonic dystrophy type 1 RNA via an RNA motif–ligand database and chemical similarity searching', 'G4IPDB: A database for G-quadruplex structure forming nucleic acid interacting proteins', 'Evidences for Piperine inhibiting cancer by targeting human G-quadruplex DNA sequences', 'G-quadruplex structures in bacteria: biological relevance and potential as an antimicrobial target', 'Chemical correction of pre-mRNA splicing defects associated with sequestration of muscleblind-like 1 protein by expanded r (CAG)-containing transcripts', 'Structural insight for the recognition of G-quadruplex structure at human c-myc promoter sequence by flavonoid Quercetin', 'Enhanced biomethane recovery from fat, oil, and grease through co-digestion with food waste and addition of conductive materials']"
29,Anand Parey,IIT Indore,"Condition monitoring, Gear fault diagnosis, Noise and Vibration, Signal Processing",4514,https://scholar.google.com/citations?hl=en&user=uU3kC4oAAAAJ,32,57,"['Simulation of spur gear dynamics and estimation of fault growth', 'A review of gear fault diagnosis using various condition indicators', 'Dynamic modelling of spur gear pair and application of empirical mode decomposition-based statistical analysis for early detection of localized tooth defect', 'Effect of shaft misalignment and friction force on time varying mesh stiffness of spur gear pair', 'Time varying mesh stiffness calculation of spur gear pair considering sliding friction and spalling defects', 'Experimental measurement of gear mesh stiffness of cracked spur gear by strain gauge technique', 'Failure path based modified gear mesh stiffness for spur gear pair with tooth root crack', 'Experimental investigation of spur gear tooth mesh stiffness in the presence of crack using photoelasticity technique', 'Simulation of crack propagation in spur gear tooth for different gear parameter and its influence on mesh stiffness', 'Effect of mesh stiffness of healthy and cracked gear tooth on modal and frequency response characteristics of geared rotor system']"
30,Ashisha Kumar,"Assistant Professor, Discipline of Mathematics, Indian Institute of Technology Indore, India",Harmonic Analysis,4471,https://scholar.google.com/citations?hl=en&user=bFKhS0YAAAAJ,26,107,"['Sustainable solutions: reviewing the future of textile dye contaminant removal with emerging biological treatments', 'Analysis of Indian mint (Mentha spicata) for essential, trace and toxic elements and its antioxidant behaviour', 'A review of aluminum metal matrix composites: fabrication route, reinforcements, microstructural, mechanical, and corrosion properties', 'Edible composite bi-layer coating based on whey protein isolate, xanthan gum and clove oil for prolonging shelf life of tomatoes', 'Temperature-dependent photoconductivity in two-dimensional MoS2 transistors', 'A wideband 2–5 GHz noise canceling subthreshold low noise amplifier', 'Modal analysis of elastohydrodynamic lubrication: a connecting rod application', 'Unravelling the asphericities in the explosion and multifaceted circumstellar matter of SN 2023ixf', 'The urokinase plasminogen activation system in pancreatic cancer: prospective diagnostic and therapeutic targets', 'Cryosurgery of prostate cancer. Use of adjuvant hormonal therapy and temperature monitoring--A one year follow-up.']"
31,Prof. PR Sagdeo,INDIAN INSTITUTE OF TECHNOLOGY INDORE,HIGHLY CORRELETED ELECTRON …,4441,https://scholar.google.com/citations?hl=en&user=iQNyzkkAAAAJ,39,105,"['Electronic and optical properties of BaTiO3 across tetragonal to cubic phase transition: An experimental and theoretical investigation', 'Exploring the interrelation between Urbach energy and dielectric constant in Hf-substituted BaTiO3', 'Diffuse reflectance spectroscopy: an effective tool to probe the defect states in wide band gap semiconducting materials', 'TiO2–Co3O4 Core–Shell Nanorods: Bifunctional Role in Better Energy Storage and Electrochromism', 'Polythiophene–PCBM-based all-organic electrochromic device: fast and flexible', 'Structural, optical and electronic properties of RFeO3', 'Ferroelectric relaxor behavior in hafnium doped barium-titanate ceramic', 'Investigation of temperature-dependent optical properties of TiO2 using diffuse reflectance spectroscopy: V. Mishra et al.', 'Mesoporous nickel oxide (NiO) nanopetals for ultrasensitive glucose sensing', 'Doping-induced combined fano and phonon confinement effect in La-doped CeO2: Raman spectroscopy analysis']"
32,Professor Hem Chandra Jha,"Mehta Family School of Biosciences and Biomedical Engineering, IIT Indore, India","Gut-Brain axis, AMR, Diagnostics, Host-Pathogens interactions",4441,https://scholar.google.com/citations?hl=en&user=o6ZqrQcAAAAJ,38,107,"['The role of gammaherpesviruses in cancer pathogenesis', 'Dysbiosis of gut microbiota from the perspective of the gut–brain axis: role in the provocation of neurological disorders', 'Epstein–Barr virus: diseases linked to infection and transformation', 'Potential therapeutic targets and vaccine development for SARS-CoV-2/COVID-19 pandemic management: a review on the recent update', 'Status of Epstein‐Barr Virus Coinfection with Helicobacter pylori in Gastric Cancer', 'An update on antiviral therapy against SARS-CoV-2: how far have we come?', 'The EBV latent antigen 3C inhibits apoptosis through targeted regulation of interferon regulatory factors 4 and 8', 'Epigenetic silencing of tumor suppressor genes during in vitro Epstein–Barr virus infection', 'A review of the presence of SARS-CoV-2 RNA in wastewater and airborne particulates and its use for virus spreading surveillance', 'Outer membrane vesicles: an emerging vaccine platform']"
33,Sarika Jalan,"Complex Systems Lab, IIT Indore","Complex Systems, Bifurcation, Synchronization, Machine learning",3977,https://scholar.google.com/citations?hl=en&user=vlEHYwYAAAAJ,35,96,"['The structure and dynamics of networks with higher order interactions', 'Self-organized and driven phase synchronization in coupled maps', 'Universality in complex networks: Random matrix analysis', 'Random matrix analysis of complex networks', 'Cluster synchronization in multiplex networks', 'Birth and death of chimera: Interplay of delay and multiplexing', 'Synchronized clusters in coupled map networks. I. Numerical studies', 'Weak multiplexing in neural networks: Switching between chimera and solitary states', 'Spectral properties of complex networks', 'Emergence of chimera in multiplex network']"
34,Onkar Game,"Assistant Professor, Department of Physics, Indian Institute of Technology Indore","Photovoltaics, Optoelectronics, Halide perovskites, Energy Generation, Novel Semiconductors",3966,https://scholar.google.com/citations?hl=en&user=827_7BAAAAAJ,33,48,"['An open-access database and analysis tool for perovskite solar cells based on the FAIR data principles', 'Microstructures of organometal trihalide perovskites for solar cells: their evolution from solutions and characterization', 'Ionic-to-electronic current amplification in hybrid perovskite solar cells: ionically gated transistor-interface circuit model explains hysteresis and impedance of mixed\xa0…', 'TiO2–Au plasmonic nanocomposite for enhanced dye-sensitized solar cell (DSSC) performance', 'ZnO (N)–Spiro-MeOTAD hybrid photodiode: an efficient self-powered fast-response UV (visible) photosensor', 'High-performance formamidinium-based perovskite solar cells via microstructure-mediated δ-to-α phase transformation', 'CH3NH3PbI(3−x)(BF4)x: molecular ion substituted hybrid perovskite', 'Manipulating crystallization of organolead mixed-halide thin films in antisolvent baths for wide-bandgap perovskite solar cells', 'High‐performance multilayer encapsulation for perovskite photovoltaics', 'Hybrid perovskite films by a new variant of pulsed excimer laser deposition: a room-temperature dry process']"
35,Somaditya Sen,INDIAN INSTITUTE OF TECHNOLOGY INDORE,"MATERIAL PHYSICS, ELECTRONICS, MAGNETISM",3808,https://scholar.google.com/citations?hl=en&user=r8scNioAAAAJ,34,94,"['Role of Antisite Disorder, Rare-Earth Size, and Superexchange Angle on Band Gap, Curie Temperature, and Magnetization of R2NiMnO6 Double Perovskites', 'Sharp Raman Anomalies and Broken Adiabaticity at a Pressure Induced Transition <?format ?>from Band to Topological Insulator in', 'Sr- and Ni-doping in ZnO nanorods synthesized by a simple wet chemical method as excellent materials for CO and CO2 gas sensing', 'Effect of lattice distortion on bandgap decrement due to vanadium substitution in TiO2 nanoparticles', 'Enhanced electrochemical performance of Mesoporous NiCo2O4 as an excellent supercapacitive alternative energy storage material,', 'Anatase to rutile phase transition promoted by vanadium substitution in TiO2: a structural, vibrational and optoelectronic study', 'Oxygen and cerium defects mediated changes in structural, optical and photoluminescence properties of Ni substituted CeO2', 'Structure and other physical properties of magnesium vanadate glasses', 'Synthesis of ammonia-assisted porous nickel ferrite (NiFe2O4) nanostructures as an electrode material for supercapacitors', 'Effect of growth temperature on the optical properties of ZnO nanostructures grown by simple hydrothermal method']"
