Name,Affiliation,Interests,Cited By,Profile URL,h-index,i10-index,Research Papers
Arindam Basu,"Professor, Department of Geology & Geophysics, Indian Institute of Technology Kharagpur",Engineering Geology and Rock Mechanics,3352,https://scholar.google.com/citations?hl=en&user=9ZUWc7oAAAAJ,21,25,"['The Schmidt hammer in rock material characterization', 'Rock failure modes under uniaxial compression, Brazilian, and point load tests', 'Estimation of uniaxial compressive strength of rock materials by index tests using regression analysis and fuzzy inference system', 'A method for normalization of Schmidt hammer rebound values', 'Point load test on schistose rocks and its applicability in predicting uniaxial compressive strength', 'Evaluation of rock mechanical behaviors under uniaxial compression with reference to assessed weathering grades', 'Use of the block punch test to predict the compressive and tensile strengths of rocks', 'Predicting uniaxial compressive strength by point load test: significance of cone penetration', 'Evaluation of existing criteria in estimating shear strength of natural rock discontinuities', 'Shear behaviors of ‘real’natural un-matching joints of granite with equivalent joint roughness coefficients']"
Dillip Kumar Swain,"Professor, Indian Institute of Technology Kharagpur, India","Agricultural Adaptations to Climate Change, Sustainable & Precision Agriculture, Crop Modeling and Simulation, Organic Farming",3330,https://scholar.google.com/citations?hl=en&user=Kom3ossAAAAJ,29,78,"['Impact of elevated CO2 and temperature on rice yield and methods of adaptation as evaluated by crop simulation studies', 'Fly ash—a potential source of soil amendment and a component of integrated plant nutrient supply system', 'Evaluation of climate change impacts and adaptation measures for rice cultivation in Northeast Thailand', 'Strategic valorization of de-oiled microalgal biomass waste as biofertilizer for sustainable and improved agriculture of rice (Oryza sativa L.) crop', 'Comparative assessment of conventional and organic nutrient management on crop growth and yield and soil fertility in tomato-sweet corn production system', 'Organic rice: Potential production strategies, challenges and prospects', 'Development of SPAD values of medium-and long-duration rice variety for site-specific nitrogen management', 'Application of smartphone-image processing and transfer learning for rice disease and nutrient deficiency detection', 'Optimizing chlorophyll meter (SPAD) reading to allow efficient nitrogen use in rice and wheat under rice-wheat cropping system in eastern India', 'Precision nitrogen management using chlorophyll meter for improving growth, productivity and N use efficiency of rice in subtropical climate']"
Dibakar Dhara,"Professor, Department of Chemistry, Indian Institute of Technology Kharagpur","Physical Chemistry of Macomolecules, Synthetic Polymer Chemistry, Colloids and Nanomaterials",3323,https://scholar.google.com/citations?hl=en&user=QZiI-c4AAAAJ,30,75,"['Thermal and pH responsive polymer-tethered multifunctional magnetic nanoparticles for targeted delivery of anticancer drug', 'Biocompatible mesoporous silica-coated superparamagnetic manganese ferrite nanoparticles for targeted drug delivery and MR imaging applications', 'Electrically conductive compositions and method of manufacture thereof', 'Fabrication of magnetic mesoporous manganese ferrite nanocomposites as efficient catalyst for degradation of dye pollutants', 'Temperature, pH and redox responsive cellulose based hydrogels for protein delivery', 'Phase Transition in Linear and Cross-Linked Poly(N-Isopropylacrylamide) in Water: Effect of Various Types of Additives', 'A novel approach for efficient immobilization and stabilization of papain on magnetic gold nanocomposites', 'Redox-responsive core-cross-linked block copolymer micelles for overcoming multidrug resistance in cancer cells', 'Gold nanorod embedded reduction responsive block copolymer micelle-triggered drug delivery combined with photothermal ablation for targeted cancer therapy', 'Role of surface oxygen vacancies and oxygen species on CuO nanostructured surfaces in model catalytic oxidation and reductions: insight into the structure–activity relationship\xa0…']"
Debaprasad Kastha,"Professor of Electrical Engineering, IIT Kharagpur","Power Electronics, Drives, Wind Power",3296,https://scholar.google.com/citations?hl=en&user=pXTb_fwAAAAJ,25,62,"['Investigation of fault modes of voltage-fed inverter system for induction motor drive', 'Wind electrical systems', 'Small signal modeling and decoupled controller design for a triple active bridge multiport DC–DC converter', 'Fault mode single-phase operation of a variable frequency induction motor drive and improvement of pulsating torque characteristics', 'A high gain multiport DC–DC converter for integrating energy storage devices to DC microgrid', 'Control scheme for a stand-alone wind energy conversion system', 'Design principles of a symmetrically coupled inductor structure for multiphase synchronous buck converters', 'Design optimization and dynamic performance analysis of a stand-alone hybrid wind–diesel electrical power generation system', 'Improved direct torque and reactive power control of a matrix-converter-fed grid-connected doubly fed induction generator', 'A power module for grid inverter with in-built short-circuit fault current capability']"
Indranil Sengupta,"Professor of Computer Science and Engineering, Indian Institute of Technology Kharagpur","Reversible and quantum computing, VLSI design and testing",3296,https://scholar.google.com/citations?hl=en&user=Nf46wucAAAAJ,30,89,"['An adaptive audio watermarking based on the singular value decomposition in the wavelet domain', 'An audio watermarking scheme using singular value decomposition and dither-modulation quantization', 'A class of two-dimensional cellular automata and their applications in random pattern testing', 'A scalable in-memory logic synthesis approach using memristor crossbar', 'A New Heuristic for  -Dimensional Nearest Neighbor Realization of a Quantum Circuit', 'A Heuristic for Linear Nearest Neighbor Realization of Quantum Circuits by SWAP Gate Insertion Using -Gate Lookahead', 'BDD based synthesis of Boolean functions using memristors', 'A new audio watermarking scheme based on singular value decomposition and quantization', 'Improved mapping of quantum circuits to IBM QX architectures', 'Sorting of fully homomorphic encrypted cloud data: Can partitioning be effective?']"
Chenna Rao Borra,IIT-Kharagpur,"Extractive metallurgy, Critical Metals, Metal recycling, Sustainable metallurgy",3284,https://scholar.google.com/citations?hl=en&user=FEOdwQMAAAAJ,20,30,"['Leaching of rare earths from bauxite residue (red mud)', 'Recovery of rare earths and other valuable metals from bauxite residue (red mud): a review', 'Selective recovery of rare earths from bauxite residue by combination of sulfation, roasting and leaching', 'Smelting of bauxite residue (red mud) in view of iron and selective rare earths recovery', 'Recycling of NdFeB magnets using sulfation, selective roasting, and water leaching', 'Recovery of scandium from sulfation-roasted leachates of bauxite residue by solvent extraction with the ionic liquid betainium bis (trifluoromethylsulfonyl) imide', 'Recovery of rare earths and major metals from bauxite residue (red mud) by alkali roasting, smelting, and leaching', 'Hydrometallurgical recycling of NdFeB magnets: Complete leaching, iron removal and electrolysis', 'Recovery of scandium from leachates of Greek bauxite residue by adsorption on functionalized chitosan–silica hybrid materials', 'Recycling of NdFeB magnets using nitration, calcination and water leaching for REE recovery']"
Bhabagrahi Sahoo,"School of Water Resources, Indian Institute of Technology Kharagpur","Flood Hydrology, River Basin Management, Solute Transport",3282,https://scholar.google.com/citations?hl=en&user=9eGcRx8AAAAJ,31,68,"['Evaluation of variable-infiltration capacity model and MODIS-terra satellite-derived grid-scale evapotranspiration estimates in a River Basin with Tropical Monsoon-Type climatology', 'Green-Ampt infiltration models for varied field conditions: A revisit', 'A wavelet-based non-linear autoregressive with exogenous inputs (WNARX) dynamic neural network model for real-time flood forecasting using satellite-based rainfall products', 'Fuzzy multiobjective and linear programming based management models for optimal land-water-crop system planning', 'Water scarcity-risk assessment in data-scarce river basins under decadal climate change using a hydrological modelling approach', 'Impact of LULC change on the runoff, base flow and evapotranspiration dynamics in eastern Indian river basins during 1985–2005 using variable infiltration capacity approach\xa0…', 'A methodology for discharge estimation and rating curve development at ungauged river sites', 'How reliable are the evapotranspiration estimates by Soil and Water Assessment Tool (SWAT) and Variable Infiltration Capacity (VIC) models for catchment-scale drought\xa0…', 'Flood estimation by GIUH-based Clark and Nash models', 'A SWAT-Copula based approach for monitoring and assessment of drought propagation in an irrigation command']"
Abhijnan Chakraborty,"Assistant Professor, Computer Science & Engg., IIT Kharagpur","Responsible AI, Social Computing, Information Retrieval, AI for Social Good",3264,https://scholar.google.com/citations?hl=en&user=21oQO9oAAAAJ,25,48,"['Stop clickbait: Detecting and preventing clickbaits in online news media', 'FairRec: Two-Sided Fairness for Personalized Recommendations in Two-Sided Platforms', 'Media Bias Monitor: Quantifying Biases of Social Media News Outlets at Large-Scale.', 'Two-Sided Fairness for Repeated Matchings in Two-Sided Markets: A Case Study of a Ride-Hailing Platform', 'On the Fairness of Time-Critical Influence Maximization in Social Networks', 'Who Makes Trends? Understanding Demographic Biases in Crowdsourced Recommendations', 'Equality of voice: Towards fair representation in crowdsourced top-k recommendations', 'Analyzing Biases in Perception of Truth in News Stories and their Implications for Fact Checking', 'Coordinating cellular background transfers using loadsense', 'Tabloids in the Era of Social Media? Understanding the Production and Consumption of Clickbaits in Twitter']"
Kaushal Kumar Bhagat,"Indian Institute of Technology, Kharagpur","Online learning, Augmented Reality, Virtual Reality, Flipped classroom, Formative Assessment",3255,https://scholar.google.com/citations?hl=en&user=zE9msuwAAAAJ,23,34,"['The Impact of the Flipped Classroom on Mathematics Concept Learning in High School', 'The Effectiveness of the Flipped Classroom on Students’ Learning Achievement and Learning Motivation: A Meta-Analysis', 'A cost-effective interactive 3D virtual reality system applied to military live firing training', 'Incorporating GeoGebra into Geometry learning-A lesson from India', 'The Potentials and Trends of Virtual Reality in Education', 'Development and Validation of the Perception of Students Towards Online Learning (POSTOL)', ""The impact of personality on students' perceptions towards online learning"", 'Beyond the flipped classroom: A highly interactive cloud-classroom (HIC) embedded into basic materials science courses', 'Formative Assessment in Complex Problem-Solving Domains: The Emerging Role of Assessment Technologies', 'To use augmented reality or not in formative assessment: A comparative study']"
Mamata Jenamani,"Professor, IIT Kharagpur","E-Business, Decision modeling and Analytics",3177,https://scholar.google.com/citations?hl=en&user=9m9sxGcAAAAJ,29,68,"['A survey on influence maximization in a social network: S. Banerjee et al.', 'Senti-N-Gram: An n-gram lexicon for sentiment analysis', 'Q-TAM: A quality technology acceptance model for predicting organizational buyers’ continuance intentions for e-procurement services', 'Warehouse efficiency improvement using RFID in a humanitarian supply chain: Implications for Indian food security system', 'OBIM: A computational model to estimate brand image from online consumer review', 'ComBIM: A community-based solution approach for the Budgeted Influence Maximization Problem', 'Helpfulness of online consumer reviews: A multi-perspective approach', 'Sourcing decision under disruption risk with supply and demand uncertainty: A newsvendor approach', 'Urban growth in Indian cities: Are the driving forces really changing?', 'An integrated revenue sharing and quantity discounts contract for coordinating a supply chain dealing with short life-cycle products']"
Ajay Sidpara,"Mechanical Engineering Department, Indian institute of technology Kharagpur (India)","Surface finishing, Micro machining, finishing, Micro manufacturing",3137,https://scholar.google.com/citations?hl=en&user=WcZDF6UAAAAJ,31,59,"['Rheological characterization of magnetorheological finishing fluid', 'Nanofinishing of freeform surfaces (knee joint implant) by rotational-magnetorheological abrasive flow finishing (R-MRAFF) process', 'Theoretical analysis of forces in magnetorheological fluid based finishing process', 'Understanding the role of surface roughness on the tribological performance and corrosion resistance of WC-Co coating', 'Experimental investigations into forces during magnetorheological fluid based finishing process', 'Nano Level Finishing of Single Crystal Silicon blank Using Magnetorheological Finishing Process', 'Micromanufacturing: a review—part I', 'Nanofinishing of freeform surfaces of prosthetic knee joint implant', 'Analysis of forces on the freeform surface in magnetorheological fluid based finishing process', 'Investigations into abrasive flow finishing of complex workpieces using FEM']"
Mruganka Kumar Panigrahi,Department of Geology and Geophysics IIT Kharagpur WB 721302,"Geology, Environmental Science, Chemistry, Metallurgy",3120,https://scholar.google.com/citations?hl=en&user=NaRhrf8AAAAJ,31,57,"['Geochemical appraisal of fluoride contamination of groundwater in the Nayagarh District of Orissa, India', 'Geochemical characteristics of coal mine discharge vis-à-vis behavior of rare earth elements at Jaintia Hills coalfield, northeastern India', 'A rapid room temperature chemical route for the synthesis of graphene: metal-mediated reduction of graphene oxide', 'Hydrogeochemical characteristics of acid mine drainage and water pollution at Makum Coalfield, India', 'Metal behavior in sediment associated with acid mine drainage stream: role of pH', 'Effect of capping and particle size on Raman laser-induced degradation of γ-Fe2O3 nanoparticles', 'Low-Abundance Members of the Firmicutes Facilitate Bioremediation of Soil Impacted by Highly Acidic Mine Drainage From the Malanjkhand Copper Project, India', 'Synthesis of Aucore–Agshell type bimetallic nanoparticles for single molecule detection in solution by SERS method', 'Eastward shift and maintenance of Arabian Sea oxygen minimum zone: Understanding the paradox', 'The Malanjkhand copper (+ molybdenum) deposit, India: mineralization from a low-temperature ore-fluid of granitoid affiliation']"
Santanu Kumar Bhowmik,"Professor of Department of Geology & Geophysics, Indian Institute of Technology Kharagpur","Metamorphic Petrology, Subduction zone processes, Early Earth Tectonics, Diffusion Chronometry",3119,https://scholar.google.com/citations?hl=en&user=851aFzoAAAAJ,31,44,"['Growth of the Greater Indian Landmass and its assembly in Rodinia: geochronological evidence from the Central Indian Tectonic Zone', 'Grenvillian age high-pressure upper amphibolite-granulite metamorphism in the Aravalli-Delhi Mobile Belt, Northwestern India: New evidence from monazite chemical age and its\xa0…', 'Petrotectonic imprints in the sapphirine granulites from Anantagiri,  Eastern Ghats mobile belt, India', 'Zoned monazite and zircon as monitors for the thermal history of granulite terranes: an example from the Central Indian Tectonic Zone', 'Mesoproterozoic reworking of Palaeoproterozoic ultrahigh-temperature granulites in the Central Indian Tectonic Zone and its implications', 'Evidence for Pre-Grenvillian high-pressure granulite metamorphism from the northern margin of the Sausar mobile belt in Central India', 'The current status of orogenesis in the Central Indian Tectonic Zone: A view from its Southern Margin', '∼ 1.6 Ga ultrahigh‐temperature granulite metamorphism in the Central Indian Tectonic Zone: insights from metamorphic reaction history, geothermobarometry and monazite chemical\xa0…', 'Zircon U‐Pb/Lu‐Hf and monazite chemical dating of the Tirodi biotite gneiss: implication for latest Palaeoproterozoic to Early Mesoproterozoic orogenesis in the Central Indian\xa0…', 'Tectonothermal evolution of the Banded Gneissic Complex in central Rajasthan, NW India: Present status and correlation']"
Punyajoy saha,"Student, Indian Institute of Technology, Kharagpur","social computing, natural language processing",3089,https://scholar.google.com/citations?hl=en&user=VGBwCtsAAAAJ,22,25,"['Hatexplain: A benchmark dataset for explainable hate speech detection', 'A deep dive into multilingual hate speech classification', 'Thou shalt not hate: Countering online hate speech', 'Hate begets hate: A temporal study of hate speech', 'Probing LLMs for hate speech detection: strengths and vulnerabilities', 'Hatemm: A multi-modal dataset for hate video classification', '“Short is the road that leads from fear to hate”: Fear speech in Indian WhatsApp groups', 'Hateminers: Detecting hate speech against women', 'On the rise of fear speech in online social media', 'Hate speech and offensive language detection in Bengali']"
Rajarshi Samanta,"Department of Chemistry, IIT Kharagpur, India","Synthetic Organic Chemistry, Transition metal catalysis",3073,https://scholar.google.com/citations?hl=en&user=yStEsmMAAAAJ,32,51,"['Organocatalytic, Oxidative, Intramolecular C\uf8ff H Bond Amination and Metal‐free Cross‐Amination of Unactivated Arenes at Ambient Temperature', 'Metal‐Free Oxidative Carbon‐Heteroatom Bond Formation Through C–H Bond Functionalization', 'Palladium‐Catalyzed Double C\uf8ff H Activation Directed by Sulfoxides in the Synthesis of Dibenzothiophenes', 'Organocatalytic, oxidative, intermolecular amination and hydrazination of simple arenes at ambient temperature', 'Rhodium (III)-catalyzed direct regioselective synthesis of 7-substituted indoles', 'Metal-free direct oxidative intermolecular diarylation of anilides at ambient temperature assisted by cascade selective formation of C–C and C–N bonds', 'Rhodium (III)-catalyzed C6-selective arylation of 2-pyridones and related heterocycles using quinone diazides: Syntheses of heteroarylated phenols', 'C6-selective direct alkylation of pyridones with diazo compounds under Rh (III)-catalyzed mild conditions', 'Organokatalytische, oxidative, intramolekulare C‐H‐Bindungsaminierung und metallfreie Kreuzaminierung nichtaktivierter Arene bei Raumtemperatur', 'Iridium (III)‐catalyzed regiocontrolled direct amidation of isoquinolones and pyridones']"
Sandip Chakraborty,"Associate Professor, Indian Institute of Technology Kharagpur","Computer Systems, Human Computer Interaction, Ubiquitous and Pervasive Systems",3063,https://scholar.google.com/citations?hl=en&user=pQ6C8YAAAAAJ,25,92,"['Impact of IEEE 802.11 n/ac PHY/MAC High Throughput Enhancements on Transport and Application Protocols–A Survey', 'PARIMA: Viewport Adaptive 360-Degree Video Streaming', 'Leveraging public-private blockchain interoperability for closed consortium interfacing', 'A survey of VANET/V2X routing from the perspective of non-learning-and learning-based approaches', 'HotDASH: Hotspot Aware Adaptive Video Streaming Using Deep Reinforcement Learning', 'A Survey of Fog Computing and Communication: Current Researches and Future Directions', 'Deciding handover points based on context-aware load balancing in a WiFi-WiMAX heterogeneous network environment', 'SDFog: A Software Defined Computing Architecture for QoS Aware Service Orchestration over Edge Devices', 'Exploiting Diversity in Android TLS Implementations for Mobile App Traffic Classification', 'Crowdsourcing from the True crowd: Device, vehicle, road-surface and driving independent road profiling from smartphone sensors']"
Aditya Bandopadhyay,Indian Institute of Technology Kharagpur,"Electrokinetics, Microfluidics, Transport in Porous Media",3029,https://scholar.google.com/citations?hl=en&user=nRyh8bcAAAAJ,32,65,"['Electroosmosis-modulated peristaltic transport in microfluidic channels', 'Paper based microfluidic devices: a review of fabrication techniques and applications', 'Electrokinetically modulated peristaltic transport of power-law fluids', 'Electrokinetics in polyelectrolyte grafted nanofluidic channels modulated by the ion partitioning effect', 'Electrical power generation from wet textile mediated by spontaneous nanoscale evaporation', 'Electro-osmosis of superimposed fluids in the presence of modulated charged surfaces in narrow confinements', 'Steric-Effect Induced Alterations in Streaming Potential and Energy Transfer Efficiency of Non-Newtonian Fluids in Narrow Confinements', 'Giant augmentations in electro-hydro-dynamic energy conversion efficiencies of nanofluidic devices using viscoelastic fluids', 'Uniform electric field induced lateral migration of a sedimenting drop', 'Electric-field-driven contact-line dynamics of two immiscible fluids over chemically patterned surfaces in narrow confinements']"
Debashish Chakravarty,"Professor Department of Mining Engineering IIT KGP, India","Mining Engg, 3DReconst-GeoImaging, DIP-DSP Georesources, Rockmech Slope Stability, Envt Remote",3008,https://scholar.google.com/citations?hl=en&user=SHZ3TJgAAAAJ,29,72,"['A review on sensor based monitoring and control of friction stir welding process and a roadmap to Industry 4.0', 'Digital twin: current scenario and a case study on a manufacturing process', 'Classification and identification of surface defects in friction stir welding: An image processing approach', 'Real time monitoring and control of friction stir welding process using multiple sensors', 'Deepvo: A deep learning approach for monocular visual odometry', 'Defect identification in friction stir welding using discrete wavelet analysis', 'Hyperspectral imaging system: Development aspects and recent trends', 'Object detection and identification using vision and radar data fusion system for ground-based navigation', 'Defect identification in friction stir welding using continuous wavelet transform', 'Application of electromagnetic impact technique for welding copper-to-stainless steel sheets']"
Suman Kalyan Samanta,"Associate Professor of Chemistry, IIT Kharagpur","Supramolecular Chemistry, Conjugated Polymers, Porous Polymer Networks, Device Applications",2993,https://scholar.google.com/citations?hl=en&user=_SM11YYAAAAJ,26,48,"['Soft-nanocomposites of nanoparticles and nanocarbons with supramolecular and polymer gels and their applications', 'Conjugated polymer-assisted dispersion of single-wall carbon nanotubes: the power of polymer wrapping', 'Efficient management of fruit pests by pheromone nanogels', 'Selective and efficient detection of nitro-aromatic explosives in multiple media including water, micelles, organogel, and solid support', 'Stretchable and self-healable conductive hydrogels for wearable multimodal touch sensors with thermoresponsive behavior', 'Carbon nanotube reinforced supramolecular gels with electrically conducting, viscoelastic and near-infrared sensitive properties', 'Excellent chirality transcription in two-component photochromic organogels assembled through J-aggregation', 'Soft functional materials induced by fibrillar networks of small molecular photochromic gelators', 'Aggregation induced emission switching and electrical properties of chain length dependent π-gels derived from phenylenedivinylene bis-pyridinium salts in alcohol–water mixtures', 'Surfactants possessing multiple polar heads. A perspective on their unique aggregation behavior and applications']"
Praphulla Chandra Shukla,IIT Kharagpur,,2989,https://scholar.google.com/citations?hl=en&user=yDkO6B4AAAAJ,20,23,"['Adropin is a novel regulator of endothelial function', 'Angiotensin converting enzyme-2 confers endothelial protection and attenuates atherosclerosis', 'MicroRNA-145 targeted therapy reduces atherosclerosis', 'Adiponectin primes human monocytes into alternative anti-inflammatory M2 macrophages', 'Continuous glycoprotein-130–mediated signal transducer and activator of transcription-3 activation promotes inflammation, left ventricular rupture, and adverse outcome in\xa0…', 'BRCA1 is an essential regulator of heart function and survival following myocardial infarction', 'Visfatin activates eNOS via Akt and MAP kinases and improves endothelial cell function and angiogenesis in vitro and in vivo: translational implications for atherosclerosis', 'Increased collagen deposition and diastolic dysfunction but preserved myocardial hypertrophy after pressure overload in mice lacking PKCε', 'miRNA-141 is a novel regulator of BMP-2–mediated calcification in aortic stenosis', 'BRCA1 is a novel target to improve endothelial dysfunction and retard atherosclerosis']"
Kartick Tarafder,"Indian Institute of Technology Kharagpur, India","Condensed matter physics, molecular spintronics, organomatallics",2964,https://scholar.google.com/citations?hl=en&user=k0B3dF0AAAAJ,29,56,"['Structure sensitive photocatalytic reduction of nitroarenes over TiO2', 'Metal–Organic Hybrid Interface States of A Ferromagnet/Organic Semiconductor Hybrid Junction as Basis For Engineering Spin Injection in Organic Spintronics', 'Structure-sensitive electrocatalytic reduction of CO2 to methanol over carbon-supported intermetallic PtZn nano-alloys', 'Hole transfer dynamics from a CdSe/CdS quantum rod to a tethered ferrocene derivative', 'On-surface coordination chemistry of planar molecular spin systems: novel magnetochemical effects induced by axial ligands', 'Origin of ferromagnetism in Cu-doped ZnO', 'Ammonia Coordination Introducing a Magnetic Moment in an On‐Surface Low‐Spin Porphyrin', 'Magnetic Coupling of Porphyrin Molecules Through Graphene', 'Ferromagnetism from non-magnetic ions: Ag-doped ZnO', 'Valence-band electronic structure of iron phthalocyanine: An experimental and theoretical photoelectron spectroscopy study']"
Vidya Kochat,"Materials Science Centre, Indian Institute of Technology, Kharagpur",2D materials,2964,https://scholar.google.com/citations?hl=en&user=2Z8tZiMAAAAJ,23,27,"['Exfoliation of a non-van der Waals material from iron ore hematite', 'Quaternary 2D transition metal dichalcogenides (TMDs) with tunable bandgap', 'Re doping in 2D transition metal dichalcogenides as a new route to tailor structural phases and induced magnetism', 'Atomically thin gallium layers from solid-melt exfoliation', 'Exfoliation of a non-van der Waals material from iron ore hematite', 'Fluorinated h-BN as a magnetic semiconductor', 'Metal immiscibility route to synthesis of ultrathin carbides, borides, and nitrides', 'Microscopic Mechanism of 1/f Noise in Graphene: Role of Energy Band Dispersion', 'Polytypism in ultrathin tellurium', 'Ultrafast non-radiative dynamics of atomically thin MoSe2']"
Siddhartha Mukhopadhyay,"Professor of Electrical Engineering, Indian Institute of Technology Kharagpur","Signal Processing, Estimation, Diagnostics, Systems and Control Engineering, Industrial Automation",2958,https://scholar.google.com/citations?hl=en&user=8bKV3J0AAAAJ,21,56,"['Estimation of tool wear during CNC milling using neural network-based sensor fusion', 'Powder metallurgical processing of equiatomic AlCoCrFeNi high entropy alloy: Microstructure and mechanical properties', 'Cutting force-based real-time estimation of tool wear in face milling using a combination of signal processing techniques', 'Automatic sleep stage classification using time–frequency images of CWT and transfer learning using convolution neural network', 'A computationally simple method for cost-efficient generation rescheduling and load shedding for congestion management', 'On-line tool condition monitoring in face milling using current and power signals', 'Automated sleep stage scoring using time-frequency spectra convolution neural network', 'Tracking Reentry Ballistic Targets using Acceleration and Jerk Models', 'An optimized ANN for the performance prediction of an automotive air conditioning system', 'Online data compression of MFL signals for pipeline inspection']"
Kousik Deb,"Professor of Civil Engineering Department, IIT Kharagpur","Ground Improvement, Soil-Structure Interaction, Reinforced Earth, Geotechnical Earthquake",2907,https://scholar.google.com/citations?hl=en&user=RgiJlGIAAAAJ,31,56,"['Circular footings resting on geotextile-reinforced sand bed', 'Laboratory model studies on unreinforced and geogrid-reinforced sand bed over stone column-improved soft clay', 'A mathematical model to study the soil arching effect in stone column-supported embankment resting on soft foundation soil', 'Generalized model for geosynthetic-reinforced granular fill-soft soil with stone columns', 'Estimation of design parameters for braced excavation: numerical study', 'Analysis of stone column-supported geosynthetic-reinforced embankments', 'Bearing capacity of rectangular footings on multilayer geosynthetic-reinforced granular fill over soft soil', 'Finite element analysis of geotextile-reinforced sand-bed subjected to strip loading', 'Response of multilayer geosynthetic-reinforced bed resting on soft soil with stone columns', 'Effects of aspect ratio of footings on bearing capacity for geogrid-reinforced sand over soft soil']"
Ajay Kumar Singh,"Dept. of Physics, IIT Kharagpur",nuclear physics,2897,https://scholar.google.com/citations?hl=en&user=kGb_O5IAAAAJ,28,59,"['Challenges in QCD matter physics--The scientific programme of the Compressed Baryonic Matter experiment at FAIR', 'Evidence for second-phonon nuclear wobbling', 'One-and two-phonon wobbling excitations in triaxial 165Lu', 'Relativistic Coulomb excitation of neutron-rich 54, 56, 58Cr: On the pathway of magicity from N= 40 to N= 32', 'Evidence for wobbling excitation in 161Lu', 'First evidence for triaxial superdeformation in 161Lu and 162Lu', 'Coexisting wobbling and quasiparticle excitations in the triaxial potential well of 163 Lu', 'Shape coexistence in the near-spherical 142 Sm nucleus', 'Evidence for octupole correlation and chiral symmetry breaking in Cs 124', 'Evidence for octupole correlations in']"
Debarati Sen,"Assistant Professor, Indian Institute of Technology, Kharagpur","4G & Beyand, PHY & MAC Layer, Short Range Communication, Green Communication, Coherent Optical Communication",2888,https://scholar.google.com/citations?hl=en&user=CfWWEDwAAAAJ,17,46,"['Beamforming for millimeter wave communications: An inclusive survey', 'A novel wavelet transform technique for on-line partial discharge measurements. 1. WT de-noising algorithm', 'An inclusive survey on array antenna design for millimeter-wave communications', 'Design and deployment of UAV-aided post-disaster emergency network', 'A semi-blind channel estimation algorithm for massive MIMO systems', 'Variation in symbiotic performance of Bradyrhizobium japonicum strains and soybean cultivars under field conditions', 'A comprehensive survey of emergency communication network and management', 'A hybrid memory-based dragonfly algorithm with differential evolution for engineering application', 'Occupational stress among women moulders: a study in manual brick manufacturing industry of West Bengal', 'A comprehensive analysis of spectrum handoff under different distribution models for cognitive radio networks']"
jyotirmoy bhattacharya,"Assistant Professor, IIT Kharagpur, India.","QFT, gravity, String theory",2870,https://scholar.google.com/citations?hl=en&user=V0NjFqoAAAAJ,18,21,"['Hydrodynamics from charged black branes', 'Constraints on fluid dynamics from equilibrium partition functions', 'Indices for superconformal field theories in 3, 5 and 6 dimensions', 'Thermodynamical property of entanglement entropy for excited states', 'A theory of first order dissipative superfluid dynamics', 'Superconformal indices for 𝒩= 6 Chern Simons theories', 'Small hairy black holes in global AdS spacetime', 'Dissipative Superfluid dynamics from gravity', 'On the IR completion of geometries with hyperscaling violation', 'Entropic counterpart of perturbative Einstein equation']"
Manish Pandey,Indian Institute of Technology Kharagpur,"Hydraulics, Sediment Transport, Fluvial Hydraulics",2839,https://scholar.google.com/citations?hl=en&user=iQobIAMAAAAJ,37,59,"['Experimental assessment and prediction of temporal scour depth around a spur dike', 'Reduction of time-dependent scour around piers using collars', 'Multiple linear regression and genetic algorithm approaches to predict temporal scour depth near circular pier in non-cohesive sediment', 'Estimation of maximum scour depth near a spur dike', 'Scour around impermeable spur dikes: a review', 'Morphology and hydrodynamics numerical simulation around groynes', 'Fine sediment intrusion and its consequences for river ecosystems: a review', 'Application of a modern multi-level ensemble approach for the estimation of critical shear stress in cohesive sediment mixture', 'Assessment of scouring around spur dike in cohesive sediment mixtures: A comparative study on three rigorous machine learning models', 'A Comprehensive Experimental and Computational Investigation on Estimation of Scour Depth at Bridge Abutment: Emerging Ensemble Intelligent Systems: M. Pandey et al.']"
Arobinda Gupta,Indian Institute of Technology Kharagpur,,2836,https://scholar.google.com/citations?hl=en&user=vAiphMEAAAAJ,23,43,"['A review of charge scheduling of electric vehicles in smart grid', 'Fault-containing self-stabilizing algorithms', 'Dehydrated human amnion/chorion membrane allograft nerve wrap around the prostatic neurovascular bundle accelerates early return to continence and potency following robot\xa0…', 'Distributed charge scheduling of plug-in electric vehicles using inter-aggregator collaboration', 'Suppression of neuro-inflammatory signaling cascade by tocotrienol can prevent chronic alcohol-induced cognitive dysfunction in rats', 'Detecting misbehaviors in VANET with integrated root-cause analysis', 'Distributed misbehavior detection in VANETs', 'Introduction: the infrastructure toolbox', 'An exercise in fault-containment: Self-stabilizing leader election', 'A self-stabilizing algorithm for the maximum flow problem']"
